memoria_max_meret,name,videokartya_memoria,processzor_orajel,memoria_foglalat,price,oprend,processzor_tipusa,memoria_tipusa,kijelzo_felbontas,link,videokartya_model,memoria_merete,videokartya_tipusa,processzor_modell,memoria_max_seb,kijelzo_meret
,<title>Acer Aspire E5-575G-38BP LIN NX.GE3EU.004 Notebook Árak - Acer Aspire E5-575G-38BP LIN NX.GE3EU.004 Laptop Akció</title>,2 GB,2.3 GHz,,"
          160 516 Ft
        ",Operációs rendszer nélkül,Intel Core i3,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/acer/aspire-e5-575g-38bp-lin-nx-ge3eu-004-p350595827/,Nvidia GeForce 940MX,4 GB,Dedikált,6100U,2133 MHz,"15.6"""
,<title>Dell Inspiron 5767 DI5767A4-7200-8GH1TDF3FG-11 Notebook Árak - Dell Inspiron 5767 DI5767A4-7200-8GH1TDF3FG-11 Laptop Akció</title>,4 GB,2.5 GHz,,"
          234 417 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5767-di5767a4-7200-8gh1tdf3fg-11-p354070303/,AMD Radeon R7 M445,8 GB,Dedikált,7200U,2400 MHz,"17.3"""
,<title>Acer Aspire E5-575G-52GL W10 NX.GDVEU.024 Notebook Árak - Acer Aspire E5-575G-52GL W10 NX.GDVEU.024 Laptop Akció</title>,2 GB,2.5 GHz,,"
          206 600 Ft-tól
      ",Windows 10 Home,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/acer/aspire-e5-575g-52gl-w10-nx-gdveu-024-p354377501/,Nvidia GeForce 940MX,4 GB,Dedikált,7200U,2133 MHz,"15.6"""
,<title>ASUS X756UQ-T4044D Notebook Árak - ASUS X756UQ-T4044D Laptop Akció</title>,2 GB,2.3 GHz,,"
          204 900 Ft
        ",Operációs rendszer nélkül,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/asus/x756uq-t4044d-p343765092/,Nvidia GeForce 940MX,4 GB,Dedikált,6200U,2133 MHz,"17.3"""
12 GB,<title>Lenovo IdeaPad 510 80SR00FWRI Notebook Árak - Lenovo IdeaPad 510 80SR00FWRI Laptop Akció</title>,4 GB,2.5 GHz,1,"
          194 900 Ft
        ",Operációs rendszer nélkül,Intel Core i7,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-510-80sr00fwri-p344097976/,Nvidia GeForce 940MX,4 GB,Dedikált,6500U,2133 MHz,"15"""
8 GB,<title>ASUS X540LJ-XX585D Notebook Árak - ASUS X540LJ-XX585D Laptop Akció</title>,2 GB,2 GHz,1,"
          140 589 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i3,DDR3,1366 x 768,https://www.arukereso.hu/notebook-c3100/asus/x540lj-xx585d-p352117677/,Nvidia GeForce 920M,8 GB,Dedikált,5005U,1600 MHz,"15.6"""
8 GB,<title>ASUS X554SJ-XX057D Notebook Árak - ASUS X554SJ-XX057D Laptop Akció</title>,1 GB,1.6 GHz,1,"
          108 890 Ft-tól
      ",Operációs rendszer nélkül,Intel Pentium,DDR3,1366 x 768,https://www.arukereso.hu/notebook-c3100/asus/x554sj-xx057d-p337402372/,Nvidia GeForce 920M,4 GB,Dedikált,N3700,1600 MHz,"15.6"""
,<title>Lenovo IdeaPad 310 80TV029BHV Notebook Árak - Lenovo IdeaPad 310 80TV029BHV Laptop Akció</title>,2 GB,2.5 GHz,,"
          174 000 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i5,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-310-80tv029bhv-p366954495/,Nvidia GeForce 920M,8 GB,Dedikált,7200U,2133 MHz,"15.6"""
12 GB,<title>ASUS X556UB-DM156D Notebook Árak - ASUS X556UB-DM156D Laptop Akció</title>,2 GB,2.3 GHz,1,"
          229 990 Ft
        ",Operációs rendszer nélkül,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/asus/x556ub-dm156d-p341296060/,Nvidia GeForce 940M,8 GB,Dedikált,6200U,2133 MHz,"15.6"""
16 GB,<title>Lenovo IdeaPad 305 80NJ00FYHV Notebook Árak - Lenovo IdeaPad 305 80NJ00FYHV Laptop Akció</title>,2 GB,2.2 GHz,2,"
          142 990 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i5,DDR3,1366 x 768,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-305-80nj00fyhv-p311165479/,AMD Radeon R5 M330,4 GB,Dedikált,5200U,1600 MHz,"15.6"""
,<title>Dell Inspiron 5559 INSP5559-15 Notebook Árak - Dell Inspiron 5559 INSP5559-15 Laptop Akció</title>,4 GB,2.3 GHz,,"
          189 900 Ft
        ",Operációs rendszer nélkül,Intel Core i5,DDR3,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5559-insp5559-15-p334888984/,AMD Radeon R5 M335,8 GB,Dedikált,6200U,1600 MHz,"15.6"""
8 GB,<title>Acer Aspire E5-551G-88DW LIN NX.MLEEU.016 Notebook Árak - Acer Aspire E5-551G-88DW LIN NX.MLEEU.016 Laptop Akció</title>,2 GB,1.8 GHz,2,"
          142 900 Ft
        ",Operációs rendszer nélkül,AMD A-sorozat,DDR3,1920 x 1080,https://www.arukereso.hu/notebook-c3100/acer/aspire-e5-551g-88dw-lin-nx-mleeu-016-p262356667/,AMD Radeon R7 M265,4 GB,Dedikált,A8-7100,1600 MHz,"15.6"""
16 GB,<title>Lenovo IdeaPad 305 80NJ00FXHV Notebook Árak - Lenovo IdeaPad 305 80NJ00FXHV Laptop Akció</title>,2 GB,2.2 GHz,2,"
          159 990 Ft-tól
      ",Windows 10 Home,Intel Core i5,DDR3,1366 x 768,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-305-80nj00fxhv-p311165269/,AMD Radeon R5 M330,4 GB,Dedikált,5200U,1600 MHz,"15.6"""
,<title>Lenovo ThinkPad Edge E460 20ET004PGE Notebook Árak - Lenovo ThinkPad Edge E460 20ET004PGE Laptop Akció</title>,2 GB,,,"
          229 361 Ft
        ",Windows 10 Pro,Intel Core i5,,1920 x 1080,https://www.arukereso.hu/notebook-c3100/lenovo/thinkpad-edge-e460-20et004pge-p366114223/,AMD Radeon R7 M360,8 GB,Dedikált,6200U,,"14"""
,<title>Dell Inspiron 7560 DI7560N2-7200-8GS256W1F3JG-11 Notebook Árak - Dell Inspiron 7560 DI7560N2-7200-8GS256W1F3JG-11 Laptop Akció</title>,2 GB,2.5 GHz,,"
          271 900 Ft-tól
      ",Windows 10 Home,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-7560-di7560n2-7200-8gs256w1f3jg-11-p360888993/,Nvidia GeForce 940MX,8 GB,Dedikált,7200U,2133 MHz,"15.6"""
,<title>ASUS VivoBook Max X541UV-XO088D Notebook Árak - ASUS VivoBook Max X541UV-XO088D Laptop Akció</title>,2 GB,2.3 GHz,,"
          189 900 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i5,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/asus/vivobook-max-x541uv-xo088d-p355527491/,Nvidia GeForce 920MX,8 GB,Dedikált,6200U,2133 MHz,"15.6"""
,<title>Acer Aspire E5-575G-39HL LIN NX.GDWEU.063 Notebook Árak - Acer Aspire E5-575G-39HL LIN NX.GDWEU.063 Laptop Akció</title>,2 GB,2 GHz,,"
          147 090 Ft-tól
      ",Linux,Intel Core i3,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/acer/aspire-e5-575g-39hl-lin-nx-gdweu-063-p365318551/,Nvidia GeForce 940MX,4 GB,Dedikált,6006U,2133 MHz,"15.6"""
16 GB,<title>Lenovo IdeaPad B50-80 80EW027HHV Notebook Árak - Lenovo IdeaPad B50-80 80EW027HHV Laptop Akció</title>,2 GB,2.2 GHz,2,"
          159 990 Ft
        ",Operációs rendszer nélkül,Intel Core i5,DDR3,1366 x 768,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-b50-80-80ew027hhv-p290720159/,AMD Radeon R5 M330,4 GB,Dedikált,5200U,1600 MHz,"15.6"""
,<title>Lenovo IdeaPad 110 80UD00SPHV Notebook Árak - Lenovo IdeaPad 110 80UD00SPHV Laptop Akció</title>,2 GB,2.5 GHz,,"
          176 900 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-110-80ud00sphv-p359479929/,AMD Radeon R5 M430,4 GB,Dedikált,6500U,2133 MHz,"15.6"""
,<title>HP 15-af105nc L2S93EA Notebook Árak - HP 15-af105nc L2S93EA Laptop Akció</title>,2 GB,2.2 GHz,,"
          158 590 Ft
        ",Windows 10 Home,AMD A-sorozat,DDR3,1366 x 768,https://www.arukereso.hu/notebook-c3100/hp/15-af105nc-l2s93ea-p337405250/,AMD Radeon R5 M330,8 GB,Dedikált,A8-7410,1600 MHz,"15.6"""
16 GB,<title>ASUS VivoBook X556UQ-DM790D Notebook Árak - ASUS VivoBook X556UQ-DM790D Laptop Akció</title>,2 GB,2.5 GHz,1,"
          192 790 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/asus/vivobook-x556uq-dm790d-p352962975/,Nvidia GeForce 940MX,4 GB,Dedikált,7200U,2133 MHz,"15.6"""
16 GB,<title>Dell Inspiron 3567 DI3567I78G1TLIN Notebook Árak - Dell Inspiron 3567 DI3567I78G1TLIN Laptop Akció</title>,2 GB,2.7 GHz,2,"
          199 900 Ft
        ",Linux,Intel Core i7,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/dell/inspiron-3567-di3567i78g1tlin-p359664675/,AMD Radeon R5 M430,8 GB,Dedikált,7500U,2400 MHz,"15"""
,<title>Acer Aspire E5-575G-35AN LIN NX.GE3EU.008 Notebook Árak - Acer Aspire E5-575G-35AN LIN NX.GE3EU.008 Laptop Akció</title>,2 GB,2 GHz,,"
          129 990 Ft-tól
      ",Linux,Intel Core i3,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/acer/aspire-e5-575g-35an-lin-nx-ge3eu-008-p356937051/,Nvidia GeForce 940MX,4 GB,Dedikált,6006U,2133 MHz,"15,6"""
,<title>Acer Aspire E5-575G-31QD LIN NX.GDVEU.013 Notebook Árak - Acer Aspire E5-575G-31QD LIN NX.GDVEU.013 Laptop Akció</title>,2 GB,2 GHz,,"
          147 090 Ft-tól
      ",Linux,Intel Core i3,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/acer/aspire-e5-575g-31qd-lin-nx-gdveu-013-p365318567/,Nvidia GeForce 940MX,4 GB,Dedikált,6006U,2133 MHz,"15.6"""
,<title>ASUS X756UX-T4289T Notebook Árak - ASUS X756UX-T4289T Laptop Akció</title>,4 GB,2.5 GHz,,"
          279 990 Ft
        ",,Intel Core i5,,1920 x 1080,https://www.arukereso.hu/notebook-c3100/asus/x756ux-t4289t-p362110219/,Nvidia GeForce GTX 950M,12 GB,Dedikált,7200U,2133 MHz,"17.3"""
,<title>Dell Inspiron 5558 DI5558N2-5005-4GS128D4BK-11 Notebook Árak - Dell Inspiron 5558 DI5558N2-5005-4GS128D4BK-11 Laptop Akció</title>,2 GB,2 GHz,,"
          139 500 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i3,DDR3,1366 x 768,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5558-di5558n2-5005-4gs128d4bk-11-p342094440/,Nvidia GeForce 920M,4 GB,Dedikált,5005U,1600 MHz,"15.6"""
16 GB,<title>Lenovo IdeaPad Yoga 510 80S70097HV Notebook Árak - Lenovo IdeaPad Yoga 510 80S70097HV Laptop Akció</title>,2 GB,2.3 GHz,1,"
          214 990 Ft
        ",Windows 10 Home,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-yoga-510-80s70097hv-p343322466/,AMD Radeon R7 M260,4 GB,Dedikált,6200U,2133 MHz,"14"""
,<title>ASUS VivoBook X556UQ-DM578D Notebook Árak - ASUS VivoBook X556UQ-DM578D Laptop Akció</title>,2 GB,2.5 GHz,,"
          187 790 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/asus/vivobook-x556uq-dm578d-p353540097/,Nvidia GeForce 940MX,4 GB,Dedikált,7200U,2133 MHz,"15.6"""
,<title>Dell Inspiron 3567 226348 Notebook Árak - Dell Inspiron 3567 226348 Laptop Akció</title>,2 GB,2.7 GHz,,"
          231 899 Ft-tól
      ",Windows 10 Home,Intel Core i7,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/dell/inspiron-3567-226348-p362475757/,AMD Radeon R5 M430,8 GB,Dedikált,7500U,2400 MHz,"15.6"""
,<title>Acer Aspire E5-773G-39L3 LIN NX.G2AEU.006 Notebook Árak - Acer Aspire E5-773G-39L3 LIN NX.G2AEU.006 Laptop Akció</title>,2 GB,2.3 GHz,,"
          145 190 Ft-tól
      ",Linux,Intel Core i3,DDR3,1600 x 900,https://www.arukereso.hu/notebook-c3100/acer/aspire-e5-773g-39l3-lin-nx-g2aeu-006-p366202099/,Nvidia GeForce 920M,4 GB,Dedikált,6100U,1600 MHz,"17.3"""
,<title>Dell Inspiron 5559 DI5559A4-6200-8GH1TDF4BG-11 Notebook Árak - Dell Inspiron 5559 DI5559A4-6200-8GH1TDF4BG-11 Laptop Akció</title>,4 GB,2.3 GHz,,"
          189 900 Ft
        ",Operációs rendszer nélkül,Intel Core i5,DDR3,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5559-di5559a4-6200-8gh1tdf4bg-11-p343020066/,AMD Radeon R5 M335,8 GB,Dedikált,6200U,1600 MHz,"15.6"""
,<title>Acer Aspire E5-575G-35U2 LIN NX.GDWEU.083 Notebook Árak - Acer Aspire E5-575G-35U2 LIN NX.GDWEU.083 Laptop Akció</title>,2 GB,2 GHz,,"
          154 700 Ft-tól
      ",Linux,Intel Core i3,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/acer/aspire-e5-575g-35u2-lin-nx-gdweu-083-p356744521/,Nvidia GeForce 940MX,4 GB,Dedikált,6006U,2133 MHz,"15.6"""
,<title>Dell Inspiron 5567 DI5567A4-7500-8GH1TD3SW-11 Notebook Árak - Dell Inspiron 5567 DI5567A4-7500-8GH1TD3SW-11 Laptop Akció</title>,4 GB,2.7 GHz,,"
          229 464 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5567-di5567a4-7500-8gh1td3sw-11-p353367607/,AMD Radeon R7 M445,8 GB,Dedikált,7500U,2133 MHz,"15.6"""
12 GB,<title>ASUS K501UX-DM136T Notebook Árak - ASUS K501UX-DM136T Laptop Akció</title>,4 GB,2.3 GHz,1,"
          234 900 Ft-tól
      ",Windows 10 Home,Intel Core i5,DDR3,1920 x 1080,https://www.arukereso.hu/notebook-c3100/asus/k501ux-dm136t-p335074546/,Nvidia GeForce GTX 950M,8 GB,Dedikált,6200U,1600 MHz,"15.6"""
,<title>Dell Inspiron 3567 226380 Notebook Árak - Dell Inspiron 3567 226380 Laptop Akció</title>,2 GB,2.5 GHz,,"
          166 900 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i5,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/dell/inspiron-3567-226380-p360772261/,AMD Radeon R5 M430,4 GB,Dedikált,7200U,2400 MHz,"15.6"""
,<title>Acer Aspire F5-573G-30XQ LIN NX.GD5EU.023 Notebook Árak - Acer Aspire F5-573G-30XQ LIN NX.GD5EU.023 Laptop Akció</title>,4 GB,2 GHz,,"
          154 799 Ft-tól
      ",Linux,Intel Core i3,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/acer/aspire-f5-573g-30xq-lin-nx-gd5eu-023-p359057497/,Nvidia GeForce 940MX,4 GB,Dedikált,6006U,2133 MHz,"15.6"""
12 GB,<title>ASUS VivoBook X556UV-XO101T Notebook Árak - ASUS VivoBook X556UV-XO101T Laptop Akció</title>,2 GB,2.3 GHz,1,"
          186 589 Ft-tól
      ",Windows 10 Home,Intel Core i5,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/asus/vivobook-x556uv-xo101t-p343480760/,Nvidia GeForce 920MX,4 GB,Dedikált,6200U,2133 MHz,"15.6"""
16 GB,<title>Lenovo IdeaPad Y50-70 59-432214 Notebook Árak - Lenovo IdeaPad Y50-70 59-432214 Laptop Akció</title>,2 GB,2.9 GHz,,"
          249 900 Ft
        ",Operációs rendszer nélkül,Intel Core i5,DDR3,1920 x 1080,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-y50-70-59-432214-p253227805/,Nvidia GeForce GTX 860M,4 GB,Dedikált,4210H,1600 MHz,"15.6"""
,<title>Dell Inspiron 5567 INSP5567-46 Notebook Árak - Dell Inspiron 5567 INSP5567-46 Laptop Akció</title>,2 GB,2 GHz,,"
          155 989 Ft-tól
      ",Linux,Intel Core i3,DDR3,1366 x 768,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5567-insp5567-46-p366201809/,AMD Radeon R7 M440,4 GB,Dedikált,6006U,2400 MHz,"15.6"""
,<title>MSI GP72 7QF-1009XCZ Notebook Árak - MSI GP72 7QF-1009XCZ Laptop Akció</title>,2 GB,2.5 GHz,2,"
          299 890 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/msi/gp72-7qf-1009xcz-p357354047/,Nvidia GeForce GTX 960M,8 GB,Dedikált,7300HQ,2400 MHz,"17.3"""
16 GB,<title>ASUS X756UQ-T4156D Notebook Árak - ASUS X756UQ-T4156D Laptop Akció</title>,2 GB,2.5 GHz,2,"
          209 900 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/asus/x756uq-t4156d-p352809333/,Nvidia GeForce 940MX,4 GB,Dedikált,7200U,2133 MHz,"17.3"""
,<title>Dell Inspiron 7560 INSP7560-5 Notebook Árak - Dell Inspiron 7560 INSP7560-5 Laptop Akció</title>,2 GB,2.5 GHz,,"
          297 891 Ft-tól
      ",Windows 10 Pro,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-7560-insp7560-5-p367028237/,Nvidia GeForce 940MX,8 GB,Dedikált,7200U,2400 MHz,"15.6"""
,<title>Acer Aspire E5-575G-33WS LIN NX.GDWEU.056 Notebook Árak - Acer Aspire E5-575G-33WS LIN NX.GDWEU.056 Laptop Akció</title>,2 GB,2.3 GHz,,"
          160 431 Ft
        ",Operációs rendszer nélkül,Intel Core i3,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/acer/aspire-e5-575g-33ws-lin-nx-gdweu-056-p350595637/,Nvidia GeForce 940MX,4 GB,Dedikált,6100U,2133 MHz,"15.6"""
12 GB,<title>ASUS VivoBook X556UQ-DM212T Notebook Árak - ASUS VivoBook X556UQ-DM212T Laptop Akció</title>,2 GB,2.7 GHz,1,"
          248 387 Ft-tól
      ",Windows 10 Home,Intel Core i7,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/asus/vivobook-x556uq-dm212t-p350976621/,Nvidia GeForce 940MX,8 GB,Dedikált,6500U,2133 MHz,"15.6"""
,<title>Dell Inspiron 5567 DI5567A4-7500-16GH2TDF3SW-11 Notebook Árak - Dell Inspiron 5567 DI5567A4-7500-16GH2TDF3SW-11 Laptop Akció</title>,4 GB,2.7 GHz,,"
          271 900 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5567-di5567a4-7500-16gh2tdf3sw-11-p361314305/,AMD Radeon R7 M445,16 GB,Dedikált,7500U,2400 MHz,"15.6"""
,<title>Dell Inspiron 7560 226354 Notebook Árak - Dell Inspiron 7560 226354 Laptop Akció</title>,2 GB,2.5 GHz,,"
          273 900 Ft-tól
      ",Windows 10 Home,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-7560-226354-p358667809/,Nvidia GeForce 940MX,8 GB,Dedikált,7200U,2400 MHz,"15.6"""
,<title>Dell Inspiron 5567 228911 Notebook Árak - Dell Inspiron 5567 228911 Laptop Akció</title>,4 GB,2.7 GHz,,"
          234 900 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5567-228911-p365802005/,AMD Radeon R7 M445,8 GB,Dedikált,7500U,2400 MHz,"15.6"""
,<title>Dell Vostro 3558 V3558-1 Notebook Árak - Dell Vostro 3558 V3558-1 Laptop Akció</title>,2 GB,1.7 GHz,,"205 900 Ft 
      ",Windows 8.1 Pro,Intel Core i3,DDR3,1366 x 768,https://www.arukereso.hu/notebook-c3100/dell/vostro-3558-v3558-1-p284851983/,Nvidia GeForce 820M,4 GB,Dedikált,4005U,1600 MHz,"15.6"""
16 GB,<title>HP ProBook 450 G2 K9K63EA Notebook Árak - HP ProBook 450 G2 K9K63EA Laptop Akció</title>,2 GB,2.1 GHz,2,"
          143 989 Ft
        ",Operációs rendszer nélkül,Intel Core i3,DDR3,1366 x 768,https://www.arukereso.hu/notebook-c3100/hp/probook-450-g2-k9k63ea-p266663091/,AMD Radeon R5 M255,4 GB,Dedikált,5010U,1600 MHz,"15.6"""
,<title>HP 15-ay105nh Y7Z13EA Notebook Árak - HP 15-ay105nh Y7Z13EA Laptop Akció</title>,2 GB,2.5 GHz,,"
          214 900 Ft-tól
      ",Windows 10 Home,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/hp/15-ay105nh-y7z13ea-p350588451/,AMD Radeon R5 M430,8 GB,Dedikált,7200U,2133 MHz,"15.6"""
32 GB,<title>Lenovo IdeaPad 700 80RU00LCHV Notebook Árak - Lenovo IdeaPad 700 80RU00LCHV Laptop Akció</title>,4 GB,2.3 GHz,2,"
          196 990 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-700-80ru00lchv-p348211508/,Nvidia GeForce GTX 950M,4 GB,Dedikált,6300HQ,2133 MHz,"15.6"""
,<title>ASUS VivoBook Max X541SC-XO014T Notebook Árak - ASUS VivoBook Max X541SC-XO014T Laptop Akció</title>,1 GB,1.6 GHz,,"
          123 900 Ft-tól
      ",Operációs rendszer nélkül,Intel Pentium,DDR3,1366 x 768,https://www.arukereso.hu/notebook-c3100/asus/vivobook-max-x541sc-xo014t-p353929961/,Nvidia GeForce 810M,4 GB,Dedikált,N3710,1600 MHz,"15.6"""
,<title>Acer Aspire E5-575G-580H LIN NX.GL9EU.004 Notebook Árak - Acer Aspire E5-575G-580H LIN NX.GL9EU.004 Laptop Akció</title>,2 GB,2.5 GHz,,"
          162 352 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/acer/aspire-e5-575g-580h-lin-nx-gl9eu-004-p350595765/,Nvidia GeForce 940MX,4 GB,Dedikált,7200U,2133 MHz,"15.6"""
16 GB,<title>Acer Aspire E5-573G-59VG LIN NX.MVMEU.032 Notebook Árak - Acer Aspire E5-573G-59VG LIN NX.MVMEU.032 Laptop Akció</title>,2 GB,1.7 GHz,2,"
          154 990 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i5,DDR3,1920 x 1080,https://www.arukereso.hu/notebook-c3100/acer/aspire-e5-573g-59vg-lin-nx-mvmeu-032-p329397787/,Nvidia GeForce 920M,4 GB,Dedikált,4210U,1600 MHz,"15.6"""
16 GB,<title>Lenovo IdeaPad Z50-70 59-432141 Notebook Árak - Lenovo IdeaPad Z50-70 59-432141 Laptop Akció</title>,4 GB,1.7 GHz,2,"
          209 900 Ft
        ",Operációs rendszer nélkül,Intel Core i5,DDR3,1920 x 1080,https://www.arukereso.hu/notebook-c3100/lenovo/ideapad-z50-70-59-432141-p252448643/,Nvidia GeForce 840M,6 GB,Dedikált,4210U,1600 MHz,"15.6"""
16 GB,<title>ASUS VivoBook X556UQ-DM785D Notebook Árak - ASUS VivoBook X556UQ-DM785D Laptop Akció</title>,2 GB,2.4 GHz,1,"
          162 900 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i3,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/asus/vivobook-x556uq-dm785d-p353540109/,Nvidia GeForce 940MX,4 GB,Dedikált,7100U,2133 MHz,"15.6"""
,<title>Dell Inspiron 5567 228909 Notebook Árak - Dell Inspiron 5567 228909 Laptop Akció</title>,4 GB,2.7 GHz,,"
          234 900 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5567-228909-p365802045/,AMD Radeon R7 M445,8 GB,Dedikált,7500U,2400 MHz,"15.6"""
,<title>Dell Inspiron 5567 223637 Notebook Árak - Dell Inspiron 5567 223637 Laptop Akció</title>,4 GB,2.5 GHz,,"
          239 990 Ft-tól
      ",Windows 10 Home,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5567-223637-p353924251/,AMD Radeon R7 M445,8 GB,Dedikált,7200U,2400 MHz,"15.6"""
32 GB,<title>Acer Aspire V5-591G-764Z LIN NX.G5WEU.008 Notebook Árak - Acer Aspire V5-591G-764Z LIN NX.G5WEU.008 Laptop Akció</title>,2 GB,2.6 GHz,2,"
          198 900 Ft-tól
      ",Linux,Intel Core i7,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/acer/aspire-v5-591g-764z-lin-nx-g5weu-008-p328888647/,Nvidia GeForce GTX 950M,4 GB,Dedikált,6700HQ,2133 MHz,"15.6"""
,<title>Acer Aspire F5-771G-57GZ LIN NX.GENEU.011 Notebook Árak - Acer Aspire F5-771G-57GZ LIN NX.GENEU.011 Laptop Akció</title>,4 GB,2.5 GHz,,"
          246 690 Ft-tól
      ",Linux,Intel Core i5,DDR4,1920 x 1080,https://www.arukereso.hu/notebook-c3100/acer/aspire-f5-771g-57gz-lin-nx-geneu-011-p362110165/,Nvidia GeForce GTX 950M,8 GB,Dedikált,7200U,2133 MHz,"17.3"""
,<title>Dell Inspiron 5567 228912 Notebook Árak - Dell Inspiron 5567 228912 Laptop Akció</title>,4 GB,2.7 GHz,,"
          267 900 Ft-tól
      ",Windows 10 Home,Intel Core i7,DDR4,1366 x 768,https://www.arukereso.hu/notebook-c3100/dell/inspiron-5567-228912-p365801765/,AMD Radeon R7 M445,8 GB,Dedikált,7500U,2400 MHz,"15.6"""
,<title>HP 15-ac118nh V2G63EA Notebook Árak - HP 15-ac118nh V2G63EA Laptop Akció</title>,1 GB,1.6 GHz,,"
          114 990 Ft
        ",Operációs rendszer nélkül,Intel Pentium,DDR3,1920 x 1080,https://www.arukereso.hu/notebook-c3100/hp/15-ac118nh-v2g63ea-p332303901/,AMD Radeon R5 M330,4 GB,Dedikált,N3700,1333 MHz,"15.6"""
