core,name,clock,price,rank,link,other_name,g3d_mark,description
Socket:LGA1366Clockspeed:3.1 GHzTurbo Speed:3.5 GHz4Typical TDP:95 W,Intel Xeon X5667 @ 3.07GHz,Socket:LGA13663.1 GHzTurbo Speed:3.5 GHzNo of Cores:4Typical TDP:95 W,,4722Single Thread Rating: 1309,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5667+%40+3.07GHz&id=1306&multi=2,Intel(R) Xeon(R) CPU X5667 @ 3.07GHz,,
Socket:LGA1366Clockspeed:2.8 GHzTurbo Speed:3.2 GHz6 (2 logical cores per physical)Typical TDP:95 W,[Dual CPU] Intel Xeon X5660 @ 2.80GHz,Socket:LGA13662.8 GHzTurbo Speed:3.2 GHzNo of Cores:6 (2 logical cores per physical)Typical TDP:95 W,,11825,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5660+%40+2.80GHz&id=1305&cpuCount=2,Intel(R) Xeon(R) CPU X5660 @ 2.80GHz,,
Socket:LGA1366Clockspeed:2.8 GHzTurbo Speed:3.2 GHz6 (2 logical cores per physical)Typical TDP:95 W,Intel Xeon X5660 @ 2.80GHz,Socket:LGA13662.8 GHzTurbo Speed:3.2 GHzNo of Cores:6 (2 logical cores per physical)Typical TDP:95 W,,7839Single Thread Rating: 1280,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5660+%40+2.80GHz&id=1305&multi=2,Intel(R) Xeon(R) CPU X5660 @ 2.80GHz,,
Socket:LGA1366Clockspeed:2.7 GHzTurbo Speed:3.1 GHz6 (2 logical cores per physical)Typical TDP:95 W,[Dual CPU] Intel Xeon X5650 @ 2.67GHz,Socket:LGA13662.7 GHzTurbo Speed:3.1 GHzNo of Cores:6 (2 logical cores per physical)Typical TDP:95 W,,11568,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5650+%40+2.67GHz&id=1304&cpuCount=2,Intel(R) Xeon(R) CPU X5650 @ 2.67GHz,,
Socket:LGA1366Clockspeed:2.7 GHzTurbo Speed:3.1 GHz6 (2 logical cores per physical)Typical TDP:95 W,Intel Xeon X5650 @ 2.67GHz,Socket:LGA13662.7 GHzTurbo Speed:3.1 GHzNo of Cores:6 (2 logical cores per physical)Typical TDP:95 W,,7527Single Thread Rating: 1234,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5650+%40+2.67GHz&id=1304&multi=2,Intel(R) Xeon(R) CPU X5650 @ 2.67GHz,,
Socket:LGA1366Clockspeed:2.9 GHzTurbo Speed:3.2 GHz4 (2 logical cores per physical)Typical TDP:130 W,[Dual CPU] Intel Xeon X5647 @ 2.93GHz,Socket:LGA13662.9 GHzTurbo Speed:3.2 GHzNo of Cores:4 (2 logical cores per physical)Typical TDP:130 W,,9939,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5647+%40+2.93GHz&id=1303&cpuCount=2,Intel(R) Xeon(R) CPU X5647 @ 2.93GHz,,
Socket:LGA1366Clockspeed:2.9 GHzTurbo Speed:3.2 GHz4 (2 logical cores per physical)Typical TDP:130 W,Intel Xeon X5647 @ 2.93GHz,Socket:LGA13662.9 GHzTurbo Speed:3.2 GHzNo of Cores:4 (2 logical cores per physical)Typical TDP:130 W,,5980Single Thread Rating: 1318,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5647+%40+2.93GHz&id=1303&multi=2,Intel(R) Xeon(R) CPU X5647 @ 2.93GHz,,
Socket:LGA1366Clockspeed:2.9 GHzTurbo Speed:3.3 GHz4 (2 logical cores per physical)Typical TDP:95 W,[Dual CPU] Intel Xeon X5570 @ 2.93GHz,Socket:LGA13662.9 GHzTurbo Speed:3.3 GHzNo of Cores:4 (2 logical cores per physical)Typical TDP:95 W,,9595,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5570+%40+2.93GHz&id=1302&cpuCount=2,Intel(R) Xeon(R) CPU X5570 @ 2.93GHz,,
Socket:LGA1366Clockspeed:2.9 GHzTurbo Speed:3.3 GHz4 (2 logical cores per physical)Typical TDP:95 W,Intel Xeon X5570 @ 2.93GHz,Socket:LGA13662.9 GHzTurbo Speed:3.3 GHzNo of Cores:4 (2 logical cores per physical)Typical TDP:95 W,,5679Single Thread Rating: 1357,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5570+%40+2.93GHz&id=1302&multi=2,Intel(R) Xeon(R) CPU X5570 @ 2.93GHz,,
Socket:LGA1366Clockspeed:2.8 GHzTurbo Speed:3.2 GHz4 (2 logical cores per physical)Typical TDP:95 W,[Dual CPU] Intel Xeon X5560 @ 2.80GHz,Socket:LGA13662.8 GHzTurbo Speed:3.2 GHzNo of Cores:4 (2 logical cores per physical)Typical TDP:95 W,,9136,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5560+%40+2.80GHz&id=1301&cpuCount=2,Intel(R) Xeon(R) CPU X5560 @ 2.80GHz,,
Socket:LGA1366Clockspeed:2.8 GHzTurbo Speed:3.2 GHz4 (2 logical cores per physical)Typical TDP:95 W,Intel Xeon X5560 @ 2.80GHz,Socket:LGA13662.8 GHzTurbo Speed:3.2 GHzNo of Cores:4 (2 logical cores per physical)Typical TDP:95 W,,5426Single Thread Rating: 1281,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5560+%40+2.80GHz&id=1301&multi=2,Intel(R) Xeon(R) CPU X5560 @ 2.80GHz,,
Socket:LGA1366Clockspeed:2.7 GHzTurbo Speed:3.1 GHz4 (2 logical cores per physical)Typical TDP:95 W,[Dual CPU] Intel Xeon X5550 @ 2.67GHz,Socket:LGA13662.7 GHzTurbo Speed:3.1 GHzNo of Cores:4 (2 logical cores per physical)Typical TDP:95 W,,9084,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5550+%40+2.67GHz&id=1300&cpuCount=2,Intel(R) Xeon(R) CPU X5550 @ 2.67GHz,,
Socket:LGA1366Clockspeed:2.7 GHzTurbo Speed:3.1 GHz4 (2 logical cores per physical)Typical TDP:95 W,Intel Xeon X5550 @ 2.67GHz,Socket:LGA13662.7 GHzTurbo Speed:3.1 GHzNo of Cores:4 (2 logical cores per physical)Typical TDP:95 W,,5416Single Thread Rating: 1252,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5550+%40+2.67GHz&id=1300&multi=2,Intel(R) Xeon(R) CPU X5550 @ 2.67GHz,,
Socket:LGA771Clockspeed:3.4 GHz4Typical TDP:150 W,[Dual CPU] Intel Xeon X5492 @ 3.40GHz,Socket:LGA7713.4 GHzNo of Cores:4Typical TDP:150 W,,8928,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5492+%40+3.40GHz&id=1493&cpuCount=2,Intel(R) Xeon(R) CPU X5492 @ 3.40GHz,,
Socket:LGA771Clockspeed:3.4 GHz4Typical TDP:150 W,Intel Xeon X5492 @ 3.40GHz,Socket:LGA7713.4 GHzNo of Cores:4Typical TDP:150 W,,4884Single Thread Rating: 1446,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5492+%40+3.40GHz&id=1493&multi=2,Intel(R) Xeon(R) CPU X5492 @ 3.40GHz,,
Socket:LGA771Clockspeed:3.2 GHz4Typical TDP:150 W,[Dual CPU] Intel Xeon X5482 @ 3.20GHz,Socket:LGA7713.2 GHzNo of Cores:4Typical TDP:150 W,,8375,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5482+%40+3.20GHz&id=1299&cpuCount=2,Intel(R) Xeon(R) CPU X5482 @ 3.20GHz,,
Socket:LGA771Clockspeed:3.2 GHz4Typical TDP:150 W,Intel Xeon X5482 @ 3.20GHz,Socket:LGA7713.2 GHzNo of Cores:4Typical TDP:150 W,,4593Single Thread Rating: 1368,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5482+%40+3.20GHz&id=1299&multi=2,Intel(R) Xeon(R) CPU X5482 @ 3.20GHz,,
Socket:LGA771Clockspeed:3.0 GHz4Typical TDP:120 W,[Dual CPU] Intel Xeon X5472 @ 3.00GHz,Socket:LGA7713.0 GHzNo of Cores:4Typical TDP:120 W,,7816,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5472+%40+3.00GHz&id=1298&cpuCount=2,Intel(R) Xeon(R) CPU X5472 @ 3.00GHz,,
Socket:LGA771Clockspeed:3.0 GHz4Typical TDP:120 W,Intel Xeon X5472 @ 3.00GHz,Socket:LGA7713.0 GHzNo of Cores:4Typical TDP:120 W,,4127Single Thread Rating: 1217,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5472+%40+3.00GHz&id=1298&multi=2,Intel(R) Xeon(R) CPU X5472 @ 3.00GHz,,
Socket:LGA771Clockspeed:3.3 GHz4Typical TDP:120 W,[Dual CPU] Intel Xeon X5470 @ 3.33GHz,Socket:LGA7713.3 GHzNo of Cores:4Typical TDP:120 W,,8292,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5470+%40+3.33GHz&id=1709&cpuCount=2,Intel(R) Xeon(R) CPU X5470 @ 3.33GHz,,
Socket:LGA771Clockspeed:3.3 GHz4Typical TDP:120 W,Intel Xeon X5470 @ 3.33GHz,Socket:LGA7713.3 GHzNo of Cores:4Typical TDP:120 W,,4670Single Thread Rating: 1390,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5470+%40+3.33GHz&id=1709&multi=2,Intel(R) Xeon(R) CPU X5470 @ 3.33GHz,,
Socket:LGA771Clockspeed:3.2 GHz4Typical TDP:120 W,[Dual CPU] Intel Xeon X5460 @ 3.16GHz,Socket:LGA7713.2 GHzNo of Cores:4Typical TDP:120 W,,7975,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5460+%40+3.16GHz&id=1297&cpuCount=2,Intel(R) Xeon(R) CPU X5460 @ 3.16GHz,,
Socket:LGA771Clockspeed:3.2 GHz4Typical TDP:120 W,Intel Xeon X5460 @ 3.16GHz,Socket:LGA7713.2 GHzNo of Cores:4Typical TDP:120 W,,4393Single Thread Rating: 1338,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5460+%40+3.16GHz&id=1297&multi=2,Intel(R) Xeon(R) CPU X5460 @ 3.16GHz,,
Socket:LGA771Clockspeed:3.0 GHz4Typical TDP:120 W,[Dual CPU] Intel Xeon X5450 @ 3.00GHz,Socket:LGA7713.0 GHzNo of Cores:4Typical TDP:120 W,,7580,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5450+%40+3.00GHz&id=1296&cpuCount=2,Intel(R) Xeon(R) CPU X5450 @ 3.00GHz,,
Socket:LGA771Clockspeed:3.0 GHz4Typical TDP:120 W,Intel Xeon X5450 @ 3.00GHz,Socket:LGA7713.0 GHzNo of Cores:4Typical TDP:120 W,,4177Single Thread Rating: 1265,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5450+%40+3.00GHz&id=1296&multi=2,Intel(R) Xeon(R) CPU X5450 @ 3.00GHz,,
Socket:LGA771Clockspeed:3.0 GHz4Typical TDP:150 W,[Dual CPU] Intel Xeon X5365 @ 3.00GHz,Socket:LGA7713.0 GHzNo of Cores:4Typical TDP:150 W,,6310,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5365+%40+3.00GHz&id=1295&cpuCount=2,Intel(R) Xeon(R) CPU X5365 @ 3.00GHz,,
Socket:LGA771Clockspeed:3.0 GHz4Typical TDP:150 W,Intel Xeon X5365 @ 3.00GHz,Socket:LGA7713.0 GHzNo of Cores:4Typical TDP:150 W,,3491Single Thread Rating: 1169,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5365+%40+3.00GHz&id=1295&multi=2,Intel(R) Xeon(R) CPU X5365 @ 3.00GHz,,
Socket:LGA771Clockspeed:2.7 GHz4Typical TDP:120 W,[Dual CPU] Intel Xeon X5355 @ 2.66GHz,Socket:LGA7712.7 GHzNo of Cores:4Typical TDP:120 W,,5874,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5355+%40+2.66GHz&id=1294&cpuCount=2,Intel(R) Xeon(R) CPU X5355 @ 2.66GHz,,
Socket:LGA771Clockspeed:2.7 GHz4Typical TDP:120 W,Intel Xeon X5355 @ 2.66GHz,Socket:LGA7712.7 GHzNo of Cores:4Typical TDP:120 W,,3266Single Thread Rating: 1045,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5355+%40+2.66GHz&id=1294&multi=2,Intel(R) Xeon(R) CPU X5355 @ 2.66GHz,,
Socket:LGA771Clockspeed:3.4 GHz2Typical TDP:80 W,[Dual CPU] Intel Xeon X5272 @ 3.40GHz,Socket:LGA7713.4 GHzNo of Cores:2Typical TDP:80 W,,4890,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5272+%40+3.40GHz&id=1293&cpuCount=2,Intel(R) Xeon(R) CPU X5272 @ 3.40GHz,,
Socket:LGA771Clockspeed:3.4 GHz2Typical TDP:80 W,Intel Xeon X5272 @ 3.40GHz,Socket:LGA7713.4 GHzNo of Cores:2Typical TDP:80 W,,2394Single Thread Rating: 1335,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5272+%40+3.40GHz&id=1293&multi=2,Intel(R) Xeon(R) CPU X5272 @ 3.40GHz,,
Socket:LGA771Clockspeed:3.3 GHz2Typical TDP:80 W,[Dual CPU] Intel Xeon X5260 @ 3.33GHz,Socket:LGA7713.3 GHzNo of Cores:2Typical TDP:80 W,,4817,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5260+%40+3.33GHz&id=1292&cpuCount=2,Intel(R) Xeon(R) CPU X5260 @ 3.33GHz,,
Socket:LGA771Clockspeed:3.3 GHz2Typical TDP:80 W,Intel Xeon X5260 @ 3.33GHz,Socket:LGA7713.3 GHzNo of Cores:2Typical TDP:80 W,,2469Single Thread Rating: 1416,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5260+%40+3.33GHz&id=1292&multi=2,Intel(R) Xeon(R) CPU X5260 @ 3.33GHz,,
Socket:LGA1366Clockspeed:3.3 GHzTurbo Speed:3.6 GHz4 (2 logical cores per physical)Typical TDP:130 W,[Dual CPU] Intel Xeon W5590 @ 3.33GHz,Socket:LGA13663.3 GHzTurbo Speed:3.6 GHzNo of Cores:4 (2 logical cores per physical)Typical TDP:130 W,,10445,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+W5590+%40+3.33GHz&id=1277&cpuCount=2,Intel(R) Xeon(R) CPU W5590 @ 3.33GHz,,
Socket:LGA1366Clockspeed:3.3 GHzTurbo Speed:3.6 GHz4 (2 logical cores per physical)Typical TDP:130 W,Intel Xeon W5590 @ 3.33GHz,Socket:LGA13663.3 GHzTurbo Speed:3.6 GHzNo of Cores:4 (2 logical cores per physical)Typical TDP:130 W,,6183Single Thread Rating: 1441,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+W5590+%40+3.33GHz&id=1277&multi=2,Intel(R) Xeon(R) CPU W5590 @ 3.33GHz,,
Socket:LGA1366Clockspeed:3.2 GHzTurbo Speed:3.5 GHz4 (2 logical cores per physical)Typical TDP:130 W,[Dual CPU] Intel Xeon W5580 @ 3.20GHz,Socket:LGA13663.2 GHzTurbo Speed:3.5 GHzNo of Cores:4 (2 logical cores per physical)Typical TDP:130 W,,10110,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+W5580+%40+3.20GHz&id=1276&cpuCount=2,Intel(R) Xeon(R) CPU W5580 @ 3.20GHz,,
Socket:LGA1366Clockspeed:3.2 GHzTurbo Speed:3.5 GHz4 (2 logical cores per physical)Typical TDP:130 W,Intel Xeon W5580 @ 3.20GHz,Socket:LGA13663.2 GHzTurbo Speed:3.5 GHzNo of Cores:4 (2 logical cores per physical)Typical TDP:130 W,,5836Single Thread Rating: 1410,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+W5580+%40+3.20GHz&id=1276&multi=2,Intel(R) Xeon(R) CPU W5580 @ 3.20GHz,,
Socket:mPGA604Clockspeed:3.2 GHz2 (2 logical cores per physical)Typical TDP:90 W,Intel Xeon MV 3.20GHz,Socket:mPGA6043.2 GHzNo of Cores:2 (2 logical cores per physical)Typical TDP:90 W,,683Single Thread Rating: 447,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+MV+3.20GHz&id=2524&multi=2,Intel(R) Xeon(TM) MV CPU 3.20GHz,,
Clockspeed:2.7 GHz1 (2 logical cores per physical)Typical TDP:80 W,[Dual CPU] Intel Xeon MP 2.70GHz,2.7 GHzNo of Cores:1 (2 logical cores per physical)Typical TDP:80 W,,539,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+MP+2.70GHz&id=1922&cpuCount=2,Intel(R) Xeon(TM) MP CPU 2.70GHz,,
Socket:PGA604Clockspeed:2.1 GHz6Typical TDP:65 W,Intel Xeon L7455 @ 2.13GHz,Socket:PGA6042.1 GHzNo of Cores:6Typical TDP:65 W,,3836Single Thread Rating: 925,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+L7455+%40+2.13GHz&id=2431&multi=4,Intel(R) Xeon(R) CPU L7455 @ 2.13GHz,,
Socket:LGA1366Clockspeed:2.8 GHzTurbo Speed:2.8 GHz6 (2 logical cores per physical)Typical TDP:60 W,[Dual CPU] Intel Xeon L5640 @ 2.27GHz,Socket:LGA13662.8 GHzTurbo Speed:2.8 GHzNo of Cores:6 (2 logical cores per physical)Typical TDP:60 W,,10036,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+L5640+%40+2.27GHz&id=1263&cpuCount=2,Intel(R) Xeon(R) CPU L5640 @ 2.27GHz,,
Socket:LGA1366Clockspeed:2.8 GHzTurbo Speed:2.8 GHz6 (2 logical cores per physical)Typical TDP:60 W,Intel Xeon L5640 @ 2.27GHz,Socket:LGA13662.8 GHzTurbo Speed:2.8 GHzNo of Cores:6 (2 logical cores per physical)Typical TDP:60 W,,6451Single Thread Rating: 1100,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+L5640+%40+2.27GHz&id=1263&multi=2,Intel(R) Xeon(R) CPU L5640 @ 2.27GHz,,
Socket:LGA1366Clockspeed:2.1 GHzTurbo Speed:2.7 GHz6 (2 logical cores per physical)Typical TDP:60 W,Intel Xeon L5639 @ 2.13GHz,Socket:LGA13662.1 GHzTurbo Speed:2.7 GHzNo of Cores:6 (2 logical cores per physical)Typical TDP:60 W,,7021Single Thread Rating: 1125,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+L5639+%40+2.13GHz&id=1983&multi=2,Intel(R) Xeon(R) CPU L5639 @ 2.13GHz,,
Socket:LGA1366Clockspeed:2.0 GHzTurbo Speed:2.4 GHz6 (2 logical cores per physical)Typical TDP:60 W,[Dual CPU] Intel Xeon L5638 @ 2.00GHz,Socket:LGA13662.0 GHzTurbo Speed:2.4 GHzNo of Cores:6 (2 logical cores per physical)Typical TDP:60 W,,8952,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+L5638+%40+2.00GHz&id=1262&cpuCount=2,Intel(R) Xeon(R) CPU L5638 @ 2.00GHz,,
Socket:LGA1366Clockspeed:2.0 GHzTurbo Speed:2.4 GHz6 (2 logical cores per physical)Typical TDP:60 W,Intel Xeon L5638 @ 2.00GHz,Socket:LGA13662.0 GHzTurbo Speed:2.4 GHzNo of Cores:6 (2 logical cores per physical)Typical TDP:60 W,,5674Single Thread Rating: 952,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+L5638+%40+2.00GHz&id=1262&multi=2,Intel(R) Xeon(R) CPU L5638 @ 2.00GHz,,
Socket:LGA1366Clockspeed:2.1 GHzTurbo Speed:2.4 GHz4 (2 logical cores per physical)Typical TDP:40 W,[Dual CPU] Intel Xeon L5630 @ 2.13GHz,Socket:LGA13662.1 GHzTurbo Speed:2.4 GHzNo of Cores:4 (2 logical cores per physical)Typical TDP:40 W,,7083,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+L5630+%40+2.13GHz&id=2086&cpuCount=2,Intel(R) Xeon(R) CPU L5630 @ 2.13GHz,,
Socket:LGA1366Clockspeed:2.1 GHzTurbo Speed:2.4 GHz4 (2 logical cores per physical)Typical TDP:40 W,Intel Xeon L5630 @ 2.13GHz,Socket:LGA13662.1 GHzTurbo Speed:2.4 GHzNo of Cores:4 (2 logical cores per physical)Typical TDP:40 W,,4420Single Thread Rating: 943,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+L5630+%40+2.13GHz&id=2086&multi=2,Intel(R) Xeon(R) CPU L5630 @ 2.13GHz,,
Socket:LGA1366Clockspeed:2.4 GHzTurbo Speed:2.7 GHz4 (2 logical cores per physical)Typical TDP:60 W,Intel Xeon L5530 @ 2.40GHz,Socket:LGA13662.4 GHzTurbo Speed:2.7 GHzNo of Cores:4 (2 logical cores per physical)Typical TDP:60 W,,4351Single Thread Rating: 1018,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+L5530+%40+2.40GHz&id=1261&multi=2,Intel(R) Xeon(R) CPU L5530 @ 2.40GHz,,
Socket:LGA1366Clockspeed:2.3 GHzTurbo Speed:2.5 GHz4 (2 logical cores per physical)Typical TDP:60 W,[Dual CPU] Intel Xeon L5520 @ 2.27GHz,Socket:LGA13662.3 GHzTurbo Speed:2.5 GHzNo of Cores:4 (2 logical cores per physical)Typical TDP:60 W,,7001,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+L5520+%40+2.27GHz&id=1260&cpuCount=2,Intel(R) Xeon(R) CPU L5520 @ 2.27GHz,,
Socket:LGA1366Clockspeed:2.3 GHzTurbo Speed:2.5 GHz4 (2 logical cores per physical)Typical TDP:60 W,Intel Xeon L5520 @ 2.27GHz,Socket:LGA13662.3 GHzTurbo Speed:2.5 GHzNo of Cores:4 (2 logical cores per physical)Typical TDP:60 W,,4387Single Thread Rating: 1034,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+L5520+%40+2.27GHz&id=1260&multi=2,Intel(R) Xeon(R) CPU L5520 @ 2.27GHz,,
Socket:LGA771Clockspeed:2.7 GHz4Typical TDP:50 W,[Dual CPU] Intel Xeon L5430 @ 2.66GHz,Socket:LGA7712.7 GHzNo of Cores:4Typical TDP:50 W,,6600,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+L5430+%40+2.66GHz&id=2170&cpuCount=2,Intel(R) Xeon(R) CPU L5430 @ 2.66GHz,,
Socket:LGA771Clockspeed:2.5 GHz4Typical TDP:50 W,[Dual CPU] Intel Xeon L5420 @ 2.50GHz,Socket:LGA7712.5 GHzNo of Cores:4Typical TDP:50 W,,6541,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+L5420+%40+2.50GHz&id=1259&cpuCount=2,Intel(R) Xeon(R) CPU L5420 @ 2.50GHz,,
Socket:LGA771Clockspeed:2.7 GHz4Typical TDP:50 W,Intel Xeon L5430 @ 2.66GHz,Socket:LGA7712.7 GHzNo of Cores:4Typical TDP:50 W,,3818Single Thread Rating: 1147,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+L5430+%40+2.66GHz&id=2170&multi=2,Intel(R) Xeon(R) CPU L5430 @ 2.66GHz,,
Socket:LGA771Clockspeed:2.5 GHz4Typical TDP:50 W,Intel Xeon L5420 @ 2.50GHz,Socket:LGA7712.5 GHzNo of Cores:4Typical TDP:50 W,,3503Single Thread Rating: 1041,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+L5420+%40+2.50GHz&id=1259&multi=2,Intel(R) Xeon(R) CPU L5420 @ 2.50GHz,,
Socket:LGA771Clockspeed:2.3 GHz4Typical TDP:50 W,[Dual CPU] Intel Xeon L5410 @ 2.33GHz,Socket:LGA7712.3 GHzNo of Cores:4Typical TDP:50 W,,6163,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+L5410+%40+2.33GHz&id=1706&cpuCount=2,Intel(R) Xeon(R) CPU L5410 @ 2.33GHz,,
Socket:LGA771Clockspeed:2.3 GHz4Typical TDP:50 W,Intel Xeon L5410 @ 2.33GHz,Socket:LGA7712.3 GHzNo of Cores:4Typical TDP:50 W,,3349Single Thread Rating: 1022,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+L5410+%40+2.33GHz&id=1706&multi=2,Intel(R) Xeon(R) CPU L5410 @ 2.33GHz,,
Socket:LGA771Clockspeed:2.1 GHz4Typical TDP:40 W,Intel Xeon L5408 @ 2.13GHz,Socket:LGA7712.1 GHzNo of Cores:4Typical TDP:40 W,,2965Single Thread Rating: 931,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+L5408+%40+2.13GHz&id=2231&multi=2,Intel(R) Xeon(R) CPU L5408 @ 2.13GHz,,
Socket:LGA771Clockspeed:2.0 GHz4Typical TDP:50 W,[Dual CPU] Intel Xeon L5335 @ 2.00GHz,Socket:LGA7712.0 GHzNo of Cores:4Typical TDP:50 W,,4891,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+L5335+%40+2.00GHz&id=1977&cpuCount=2,Intel(R) Xeon(R) CPU L5335 @ 2.00GHz,,
Socket:LGA771Clockspeed:2.0 GHz4Typical TDP:50 W,Intel Xeon L5335 @ 2.00GHz,Socket:LGA7712.0 GHzNo of Cores:4Typical TDP:50 W,,2756Single Thread Rating: 800,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+L5335+%40+2.00GHz&id=1977&multi=2,Intel(R) Xeon(R) CPU L5335 @ 2.00GHz,,
Socket:LGA771Clockspeed:1.9 GHz4Typical TDP:50 W,[Dual CPU] Intel Xeon L5320 @ 1.86GHz,Socket:LGA7711.9 GHzNo of Cores:4Typical TDP:50 W,,4286,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+L5320+%40+1.86GHz&id=1258&cpuCount=2,Intel(R) Xeon(R) CPU L5320 @ 1.86GHz,,
Socket:LGA771Clockspeed:1.9 GHz4Typical TDP:50 W,Intel Xeon L5320 @ 1.86GHz,Socket:LGA7711.9 GHzNo of Cores:4Typical TDP:50 W,,2135Single Thread Rating: 580,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+L5320+%40+1.86GHz&id=1258&multi=2,Intel(R) Xeon(R) CPU L5320 @ 1.86GHz,,
Socket:LGA771Clockspeed:3.0 GHz2Typical TDP:40 W,[Dual CPU] Intel Xeon L5240 @ 3.00GHz,Socket:LGA7713.0 GHzNo of Cores:2Typical TDP:40 W,,4469,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+L5240+%40+3.00GHz&id=1257&cpuCount=2,Intel(R) Xeon(R) CPU L5240 @ 3.00GHz,,
Socket:LGA771Clockspeed:3.0 GHz2Typical TDP:40 W,Intel Xeon L5240 @ 3.00GHz,Socket:LGA7713.0 GHzNo of Cores:2Typical TDP:40 W,,2271Single Thread Rating: 1286,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+L5240+%40+3.00GHz&id=1257&multi=2,Intel(R) Xeon(R) CPU L5240 @ 3.00GHz,,
Socket:LGA1567Clockspeed:1.9 GHz4 (2 logical cores per physical)Typical TDP:95 W,[Quad CPU] Intel Xeon E7520 @ 1.87GHz,Socket:LGA15671.9 GHzNo of Cores:4 (2 logical cores per physical)Typical TDP:95 W,,9041,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+E7520+%40+1.87GHz&id=2847&cpuCount=4,Intel(R) Xeon(R) CPU E7520 @ 1.87GHz,,
