core,name,clock,price,rank,link,other_name,g3d_mark,description
Description:Socket:LGA1366Clockspeed:3.5 GHzTurbo Speed:3.7 GHz4 (2 logical cores per physical)Max TDP:130 W,[Dual CPU] Intel Xeon X5677 @ 3.47GHz,Description:Socket:LGA13663.5 GHzTurbo Speed:3.7 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:130 W,,11638,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5677+%40+3.47GHz&id=1310&cpuCount=2,Intel(R) Xeon(R) CPU X5677 @ 3.47GHz,,Socket:LGA1366Clockspeed:3.5 GHzTurbo Speed:3.7 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:130 W
Description:Socket:LGA1366Clockspeed:3.5 GHzTurbo Speed:3.7 GHz4 (2 logical cores per physical)Max TDP:130 W,Intel Xeon X5677 @ 3.47GHz,Description:Socket:LGA13663.5 GHzTurbo Speed:3.7 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:130 W,,7005Single Thread Rating: 1518,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5677+%40+3.47GHz&id=1310&multi=2,Intel(R) Xeon(R) CPU X5677 @ 3.47GHz,,Socket:LGA1366Clockspeed:3.5 GHzTurbo Speed:3.7 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:130 W
Description:Socket:LGA1366Clockspeed:3.1 GHzTurbo Speed:3.5 GHz6 (2 logical cores per physical)Max TDP:95 W,[Dual CPU] Intel Xeon X5675 @ 3.07GHz,Description:Socket:LGA13663.1 GHzTurbo Speed:3.5 GHzNo of Cores:6 (2 logical cores per physical)Max TDP:95 W,,12930,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5675+%40+3.07GHz&id=1309&cpuCount=2,Intel(R) Xeon(R) CPU X5675 @ 3.07GHz,,Socket:LGA1366Clockspeed:3.1 GHzTurbo Speed:3.5 GHzNo of Cores:6 (2 logical cores per physical)Max TDP:95 W
Description:Socket:LGA1366Clockspeed:3.1 GHzTurbo Speed:3.5 GHz6 (2 logical cores per physical)Max TDP:95 W,Intel Xeon X5675 @ 3.07GHz,Description:Socket:LGA13663.1 GHzTurbo Speed:3.5 GHzNo of Cores:6 (2 logical cores per physical)Max TDP:95 W,,8570Single Thread Rating: 1403,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5675+%40+3.07GHz&id=1309&multi=2,Intel(R) Xeon(R) CPU X5675 @ 3.07GHz,,Socket:LGA1366Clockspeed:3.1 GHzTurbo Speed:3.5 GHzNo of Cores:6 (2 logical cores per physical)Max TDP:95 W
Description:Socket:LGA1366Clockspeed:3.2 GHzTurbo Speed:3.6 GHz4 (2 logical cores per physical)Max TDP:95 W,[Dual CPU] Intel Xeon X5672 @ 3.20GHz,Description:Socket:LGA13663.2 GHzTurbo Speed:3.6 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:95 W,,10224,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5672+%40+3.20GHz&id=1308&cpuCount=2,Intel(R) Xeon(R) CPU X5672 @ 3.20GHz,,Socket:LGA1366Clockspeed:3.2 GHzTurbo Speed:3.6 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:95 W
Description:Socket:LGA1366Clockspeed:3.2 GHzTurbo Speed:3.6 GHz4 (2 logical cores per physical)Max TDP:95 W,Intel Xeon X5672 @ 3.20GHz,Description:Socket:LGA13663.2 GHzTurbo Speed:3.6 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:95 W,,6507Single Thread Rating: 1371,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5672+%40+3.20GHz&id=1308&multi=2,Intel(R) Xeon(R) CPU X5672 @ 3.20GHz,,Socket:LGA1366Clockspeed:3.2 GHzTurbo Speed:3.6 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:95 W
Description:Socket:LGA1366Clockspeed:2.9 GHzTurbo Speed:3.3 GHz6 (2 logical cores per physical)Max TDP:95 W,[Dual CPU] Intel Xeon X5670 @ 2.93GHz,Description:Socket:LGA13662.9 GHzTurbo Speed:3.3 GHzNo of Cores:6 (2 logical cores per physical)Max TDP:95 W,,12751,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5670+%40+2.93GHz&id=1307&cpuCount=2,Intel(R) Xeon(R) CPU X5670 @ 2.93GHz,,Socket:LGA1366Clockspeed:2.9 GHzTurbo Speed:3.3 GHzNo of Cores:6 (2 logical cores per physical)Max TDP:95 W
Description:Socket:LGA1366Clockspeed:2.9 GHzTurbo Speed:3.3 GHz6 (2 logical cores per physical)Max TDP:95 W,Intel Xeon X5670 @ 2.93GHz,Description:Socket:LGA13662.9 GHzTurbo Speed:3.3 GHzNo of Cores:6 (2 logical cores per physical)Max TDP:95 W,,8107Single Thread Rating: 1344,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5670+%40+2.93GHz&id=1307&multi=2,Intel(R) Xeon(R) CPU X5670 @ 2.93GHz,,Socket:LGA1366Clockspeed:2.9 GHzTurbo Speed:3.3 GHzNo of Cores:6 (2 logical cores per physical)Max TDP:95 W
Description:Socket:LGA1366Clockspeed:3.1 GHzTurbo Speed:3.5 GHz4Max TDP:95 W,[Dual CPU] Intel Xeon X5667 @ 3.07GHz,Description:Socket:LGA13663.1 GHzTurbo Speed:3.5 GHzNo of Cores:4Max TDP:95 W,,8817,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5667+%40+3.07GHz&id=1306&cpuCount=2,Intel(R) Xeon(R) CPU X5667 @ 3.07GHz,,Socket:LGA1366Clockspeed:3.1 GHzTurbo Speed:3.5 GHzNo of Cores:4Max TDP:95 W
Description:Socket:LGA1366Clockspeed:3.1 GHzTurbo Speed:3.5 GHz4Max TDP:95 W,Intel Xeon X5667 @ 3.07GHz,Description:Socket:LGA13663.1 GHzTurbo Speed:3.5 GHzNo of Cores:4Max TDP:95 W,,4722Single Thread Rating: 1309,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5667+%40+3.07GHz&id=1306&multi=2,Intel(R) Xeon(R) CPU X5667 @ 3.07GHz,,Socket:LGA1366Clockspeed:3.1 GHzTurbo Speed:3.5 GHzNo of Cores:4Max TDP:95 W
Description:Socket:LGA1366Clockspeed:2.8 GHzTurbo Speed:3.2 GHz6 (2 logical cores per physical)Max TDP:95 W,[Dual CPU] Intel Xeon X5660 @ 2.80GHz,Description:Socket:LGA13662.8 GHzTurbo Speed:3.2 GHzNo of Cores:6 (2 logical cores per physical)Max TDP:95 W,,11886,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5660+%40+2.80GHz&id=1305&cpuCount=2,Intel(R) Xeon(R) CPU X5660 @ 2.80GHz,,Socket:LGA1366Clockspeed:2.8 GHzTurbo Speed:3.2 GHzNo of Cores:6 (2 logical cores per physical)Max TDP:95 W
Description:Socket:LGA1366Clockspeed:2.8 GHzTurbo Speed:3.2 GHz6 (2 logical cores per physical)Max TDP:95 W,Intel Xeon X5660 @ 2.80GHz,Description:Socket:LGA13662.8 GHzTurbo Speed:3.2 GHzNo of Cores:6 (2 logical cores per physical)Max TDP:95 W,,7954Single Thread Rating: 1295,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5660+%40+2.80GHz&id=1305&multi=2,Intel(R) Xeon(R) CPU X5660 @ 2.80GHz,,Socket:LGA1366Clockspeed:2.8 GHzTurbo Speed:3.2 GHzNo of Cores:6 (2 logical cores per physical)Max TDP:95 W
Description:Socket:LGA1366Clockspeed:2.7 GHzTurbo Speed:3.1 GHz6 (2 logical cores per physical)Max TDP:95 W,[Dual CPU] Intel Xeon X5650 @ 2.67GHz,Description:Socket:LGA13662.7 GHzTurbo Speed:3.1 GHzNo of Cores:6 (2 logical cores per physical)Max TDP:95 W,,11732,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5650+%40+2.67GHz&id=1304&cpuCount=2,Intel(R) Xeon(R) CPU X5650 @ 2.67GHz,,Socket:LGA1366Clockspeed:2.7 GHzTurbo Speed:3.1 GHzNo of Cores:6 (2 logical cores per physical)Max TDP:95 W
Description:Socket:LGA1366Clockspeed:2.7 GHzTurbo Speed:3.1 GHz6 (2 logical cores per physical)Max TDP:95 W,Intel Xeon X5650 @ 2.67GHz,Description:Socket:LGA13662.7 GHzTurbo Speed:3.1 GHzNo of Cores:6 (2 logical cores per physical)Max TDP:95 W,,7603Single Thread Rating: 1235,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5650+%40+2.67GHz&id=1304&multi=2,Intel(R) Xeon(R) CPU X5650 @ 2.67GHz,,Socket:LGA1366Clockspeed:2.7 GHzTurbo Speed:3.1 GHzNo of Cores:6 (2 logical cores per physical)Max TDP:95 W
Description:Socket:LGA1366Clockspeed:2.9 GHzTurbo Speed:3.2 GHz4 (2 logical cores per physical)Max TDP:130 W,[Dual CPU] Intel Xeon X5647 @ 2.93GHz,Description:Socket:LGA13662.9 GHzTurbo Speed:3.2 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:130 W,,9939,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5647+%40+2.93GHz&id=1303&cpuCount=2,Intel(R) Xeon(R) CPU X5647 @ 2.93GHz,,Socket:LGA1366Clockspeed:2.9 GHzTurbo Speed:3.2 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:130 W
Description:Socket:LGA1366Clockspeed:2.9 GHzTurbo Speed:3.2 GHz4 (2 logical cores per physical)Max TDP:130 W,Intel Xeon X5647 @ 2.93GHz,Description:Socket:LGA13662.9 GHzTurbo Speed:3.2 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:130 W,,6037Single Thread Rating: 1316,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5647+%40+2.93GHz&id=1303&multi=2,Intel(R) Xeon(R) CPU X5647 @ 2.93GHz,,Socket:LGA1366Clockspeed:2.9 GHzTurbo Speed:3.2 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:130 W
Description:Socket:LGA1366Clockspeed:2.9 GHzTurbo Speed:3.3 GHz4 (2 logical cores per physical)Max TDP:95 W,[Dual CPU] Intel Xeon X5570 @ 2.93GHz,Description:Socket:LGA13662.9 GHzTurbo Speed:3.3 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:95 W,,9598,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5570+%40+2.93GHz&id=1302&cpuCount=2,Intel(R) Xeon(R) CPU X5570 @ 2.93GHz,,Socket:LGA1366Clockspeed:2.9 GHzTurbo Speed:3.3 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:95 W
Description:Socket:LGA1366Clockspeed:2.9 GHzTurbo Speed:3.3 GHz4 (2 logical cores per physical)Max TDP:95 W,Intel Xeon X5570 @ 2.93GHz,Description:Socket:LGA13662.9 GHzTurbo Speed:3.3 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:95 W,,5705Single Thread Rating: 1361,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5570+%40+2.93GHz&id=1302&multi=2,Intel(R) Xeon(R) CPU X5570 @ 2.93GHz,,Socket:LGA1366Clockspeed:2.9 GHzTurbo Speed:3.3 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:95 W
Description:Socket:LGA1366Clockspeed:2.8 GHzTurbo Speed:3.2 GHz4 (2 logical cores per physical)Max TDP:95 W,[Dual CPU] Intel Xeon X5560 @ 2.80GHz,Description:Socket:LGA13662.8 GHzTurbo Speed:3.2 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:95 W,,9215,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5560+%40+2.80GHz&id=1301&cpuCount=2,Intel(R) Xeon(R) CPU X5560 @ 2.80GHz,,Socket:LGA1366Clockspeed:2.8 GHzTurbo Speed:3.2 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:95 W
Description:Socket:LGA1366Clockspeed:2.8 GHzTurbo Speed:3.2 GHz4 (2 logical cores per physical)Max TDP:95 W,Intel Xeon X5560 @ 2.80GHz,Description:Socket:LGA13662.8 GHzTurbo Speed:3.2 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:95 W,,5426Single Thread Rating: 1281,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5560+%40+2.80GHz&id=1301&multi=2,Intel(R) Xeon(R) CPU X5560 @ 2.80GHz,,Socket:LGA1366Clockspeed:2.8 GHzTurbo Speed:3.2 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:95 W
Description:Socket:LGA1366Clockspeed:2.7 GHzTurbo Speed:3.1 GHz4 (2 logical cores per physical)Max TDP:95 W,[Dual CPU] Intel Xeon X5550 @ 2.67GHz,Description:Socket:LGA13662.7 GHzTurbo Speed:3.1 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:95 W,,9133,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5550+%40+2.67GHz&id=1300&cpuCount=2,Intel(R) Xeon(R) CPU X5550 @ 2.67GHz,,Socket:LGA1366Clockspeed:2.7 GHzTurbo Speed:3.1 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:95 W
Description:Socket:LGA1366Clockspeed:2.7 GHzTurbo Speed:3.1 GHz4 (2 logical cores per physical)Max TDP:95 W,Intel Xeon X5550 @ 2.67GHz,Description:Socket:LGA13662.7 GHzTurbo Speed:3.1 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:95 W,,5416Single Thread Rating: 1250,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5550+%40+2.67GHz&id=1300&multi=2,Intel(R) Xeon(R) CPU X5550 @ 2.67GHz,,Socket:LGA1366Clockspeed:2.7 GHzTurbo Speed:3.1 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:95 W
Description:Socket:LGA771Clockspeed:3.4 GHz4Max TDP:150 W,[Dual CPU] Intel Xeon X5492 @ 3.40GHz,Description:Socket:LGA7713.4 GHzNo of Cores:4Max TDP:150 W,,8906,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5492+%40+3.40GHz&id=1493&cpuCount=2,Intel(R) Xeon(R) CPU X5492 @ 3.40GHz,,Socket:LGA771Clockspeed:3.4 GHzNo of Cores:4Max TDP:150 W
Description:Socket:LGA771Clockspeed:3.4 GHz4Max TDP:150 W,Intel Xeon X5492 @ 3.40GHz,Description:Socket:LGA7713.4 GHzNo of Cores:4Max TDP:150 W,,4942Single Thread Rating: 1448,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5492+%40+3.40GHz&id=1493&multi=2,Intel(R) Xeon(R) CPU X5492 @ 3.40GHz,,Socket:LGA771Clockspeed:3.4 GHzNo of Cores:4Max TDP:150 W
Description:Socket:LGA771Clockspeed:3.2 GHz4Max TDP:150 W,[Dual CPU] Intel Xeon X5482 @ 3.20GHz,Description:Socket:LGA7713.2 GHzNo of Cores:4Max TDP:150 W,,8514,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5482+%40+3.20GHz&id=1299&cpuCount=2,Intel(R) Xeon(R) CPU X5482 @ 3.20GHz,,Socket:LGA771Clockspeed:3.2 GHzNo of Cores:4Max TDP:150 W
Description:Socket:LGA771Clockspeed:3.2 GHz4Max TDP:150 W,Intel Xeon X5482 @ 3.20GHz,Description:Socket:LGA7713.2 GHzNo of Cores:4Max TDP:150 W,,4711Single Thread Rating: 1382,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5482+%40+3.20GHz&id=1299&multi=2,Intel(R) Xeon(R) CPU X5482 @ 3.20GHz,,Socket:LGA771Clockspeed:3.2 GHzNo of Cores:4Max TDP:150 W
Description:Socket:LGA771Clockspeed:3.0 GHz4Max TDP:120 W,[Dual CPU] Intel Xeon X5472 @ 3.00GHz,Description:Socket:LGA7713.0 GHzNo of Cores:4Max TDP:120 W,,7890,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5472+%40+3.00GHz&id=1298&cpuCount=2,Intel(R) Xeon(R) CPU X5472 @ 3.00GHz,,Socket:LGA771Clockspeed:3.0 GHzNo of Cores:4Max TDP:120 W
Description:Socket:LGA771Clockspeed:3.0 GHz4Max TDP:120 W,Intel Xeon X5472 @ 3.00GHz,Description:Socket:LGA7713.0 GHzNo of Cores:4Max TDP:120 W,,4127Single Thread Rating: 1217,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5472+%40+3.00GHz&id=1298&multi=2,Intel(R) Xeon(R) CPU X5472 @ 3.00GHz,,Socket:LGA771Clockspeed:3.0 GHzNo of Cores:4Max TDP:120 W
Description:Socket:LGA771Clockspeed:3.3 GHz4Max TDP:120 W,[Dual CPU] Intel Xeon X5470 @ 3.33GHz,Description:Socket:LGA7713.3 GHzNo of Cores:4Max TDP:120 W,,8363,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5470+%40+3.33GHz&id=1709&cpuCount=2,Intel(R) Xeon(R) CPU X5470 @ 3.33GHz,,Socket:LGA771Clockspeed:3.3 GHzNo of Cores:4Max TDP:120 W
Description:Socket:LGA771Clockspeed:3.3 GHz4Max TDP:120 W,Intel Xeon X5470 @ 3.33GHz,Description:Socket:LGA7713.3 GHzNo of Cores:4Max TDP:120 W,,4770Single Thread Rating: 1392,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5470+%40+3.33GHz&id=1709&multi=2,Intel(R) Xeon(R) CPU X5470 @ 3.33GHz,,Socket:LGA771Clockspeed:3.3 GHzNo of Cores:4Max TDP:120 W
Description:Socket:LGA771Clockspeed:3.2 GHz4Max TDP:120 W,[Dual CPU] Intel Xeon X5460 @ 3.16GHz,Description:Socket:LGA7713.2 GHzNo of Cores:4Max TDP:120 W,,8065,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5460+%40+3.16GHz&id=1297&cpuCount=2,Intel(R) Xeon(R) CPU X5460 @ 3.16GHz,,Socket:LGA771Clockspeed:3.2 GHzNo of Cores:4Max TDP:120 W
Description:Socket:LGA771Clockspeed:3.2 GHz4Max TDP:120 W,Intel Xeon X5460 @ 3.16GHz,Description:Socket:LGA7713.2 GHzNo of Cores:4Max TDP:120 W,,4494Single Thread Rating: 1346,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5460+%40+3.16GHz&id=1297&multi=2,Intel(R) Xeon(R) CPU X5460 @ 3.16GHz,,Socket:LGA771Clockspeed:3.2 GHzNo of Cores:4Max TDP:120 W
Description:Socket:LGA771Clockspeed:3.0 GHz4Max TDP:120 W,Intel Xeon X5450 @ 3.00GHz,Description:Socket:LGA7713.0 GHzNo of Cores:4Max TDP:120 W,,4236Single Thread Rating: 1277,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5450+%40+3.00GHz&id=1296&multi=2,Intel(R) Xeon(R) CPU X5450 @ 3.00GHz,,Socket:LGA771Clockspeed:3.0 GHzNo of Cores:4Max TDP:120 W
Description:Socket:LGA771Clockspeed:3.0 GHz4Max TDP:150 W,[Dual CPU] Intel Xeon X5365 @ 3.00GHz,Description:Socket:LGA7713.0 GHzNo of Cores:4Max TDP:150 W,,6380,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5365+%40+3.00GHz&id=1295&cpuCount=2,Intel(R) Xeon(R) CPU X5365 @ 3.00GHz,,Socket:LGA771Clockspeed:3.0 GHzNo of Cores:4Max TDP:150 W
Description:Socket:LGA771Clockspeed:3.0 GHz4Max TDP:150 W,Intel Xeon X5365 @ 3.00GHz,Description:Socket:LGA7713.0 GHzNo of Cores:4Max TDP:150 W,,3540Single Thread Rating: 1171,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5365+%40+3.00GHz&id=1295&multi=2,Intel(R) Xeon(R) CPU X5365 @ 3.00GHz,,Socket:LGA771Clockspeed:3.0 GHzNo of Cores:4Max TDP:150 W
Description:Socket:LGA771Clockspeed:2.7 GHz4Max TDP:120 W,[Dual CPU] Intel Xeon X5355 @ 2.66GHz,Description:Socket:LGA7712.7 GHzNo of Cores:4Max TDP:120 W,,5928,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5355+%40+2.66GHz&id=1294&cpuCount=2,Intel(R) Xeon(R) CPU X5355 @ 2.66GHz,,Socket:LGA771Clockspeed:2.7 GHzNo of Cores:4Max TDP:120 W
Description:Socket:LGA771Clockspeed:2.7 GHz4Max TDP:120 W,Intel Xeon X5355 @ 2.66GHz,Description:Socket:LGA7712.7 GHzNo of Cores:4Max TDP:120 W,,3269Single Thread Rating: 1045,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5355+%40+2.66GHz&id=1294&multi=2,Intel(R) Xeon(R) CPU X5355 @ 2.66GHz,,Socket:LGA771Clockspeed:2.7 GHzNo of Cores:4Max TDP:120 W
Description:Socket:LGA771Clockspeed:3.4 GHz2Max TDP:80 W,[Dual CPU] Intel Xeon X5272 @ 3.40GHz,Description:Socket:LGA7713.4 GHzNo of Cores:2Max TDP:80 W,,4894,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5272+%40+3.40GHz&id=1293&cpuCount=2,Intel(R) Xeon(R) CPU X5272 @ 3.40GHz,,Socket:LGA771Clockspeed:3.4 GHzNo of Cores:2Max TDP:80 W
Description:Socket:LGA771Clockspeed:3.4 GHz2Max TDP:80 W,Intel Xeon X5272 @ 3.40GHz,Description:Socket:LGA7713.4 GHzNo of Cores:2Max TDP:80 W,,2389Single Thread Rating: 1323,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5272+%40+3.40GHz&id=1293&multi=2,Intel(R) Xeon(R) CPU X5272 @ 3.40GHz,,Socket:LGA771Clockspeed:3.4 GHzNo of Cores:2Max TDP:80 W
Description:Socket:LGA771Clockspeed:3.3 GHz2Max TDP:80 W,[Dual CPU] Intel Xeon X5260 @ 3.33GHz,Description:Socket:LGA7713.3 GHzNo of Cores:2Max TDP:80 W,,4826,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5260+%40+3.33GHz&id=1292&cpuCount=2,Intel(R) Xeon(R) CPU X5260 @ 3.33GHz,,Socket:LGA771Clockspeed:3.3 GHzNo of Cores:2Max TDP:80 W
Description:Socket:LGA771Clockspeed:3.3 GHz2Max TDP:80 W,Intel Xeon X5260 @ 3.33GHz,Description:Socket:LGA7713.3 GHzNo of Cores:2Max TDP:80 W,,2498Single Thread Rating: 1418,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5260+%40+3.33GHz&id=1292&multi=2,Intel(R) Xeon(R) CPU X5260 @ 3.33GHz,,Socket:LGA771Clockspeed:3.3 GHzNo of Cores:2Max TDP:80 W
Description:Clockspeed:2.9 GHz4 (2 logical cores per physical)Max TDP:130 W,[Dual CPU] Intel Xeon W5647 @ 2.93GHz,Description:2.9 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:130 W,,10279,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+W5647+%40+2.93GHz&id=2190&cpuCount=2,Intel(R) Xeon(R) CPU W5647 @ 2.93GHz,,Clockspeed:2.9 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:130 W
Description:Socket:LGA1366Clockspeed:3.3 GHzTurbo Speed:3.6 GHz4 (2 logical cores per physical)Max TDP:130 W,[Dual CPU] Intel Xeon W5590 @ 3.33GHz,Description:Socket:LGA13663.3 GHzTurbo Speed:3.6 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:130 W,,10541,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+W5590+%40+3.33GHz&id=1277&cpuCount=2,Intel(R) Xeon(R) CPU W5590 @ 3.33GHz,,Socket:LGA1366Clockspeed:3.3 GHzTurbo Speed:3.6 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:130 W
Description:Socket:LGA1366Clockspeed:3.3 GHzTurbo Speed:3.6 GHz4 (2 logical cores per physical)Max TDP:130 W,Intel Xeon W5590 @ 3.33GHz,Description:Socket:LGA13663.3 GHzTurbo Speed:3.6 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:130 W,,6181Single Thread Rating: 1438,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+W5590+%40+3.33GHz&id=1277&multi=2,Intel(R) Xeon(R) CPU W5590 @ 3.33GHz,,Socket:LGA1366Clockspeed:3.3 GHzTurbo Speed:3.6 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:130 W
Description:Socket:LGA1366Clockspeed:3.2 GHzTurbo Speed:3.5 GHz4 (2 logical cores per physical)Max TDP:130 W,[Dual CPU] Intel Xeon W5580 @ 3.20GHz,Description:Socket:LGA13663.2 GHzTurbo Speed:3.5 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:130 W,,10132,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+W5580+%40+3.20GHz&id=1276&cpuCount=2,Intel(R) Xeon(R) CPU W5580 @ 3.20GHz,,Socket:LGA1366Clockspeed:3.2 GHzTurbo Speed:3.5 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:130 W
Description:Socket:LGA1366Clockspeed:3.2 GHzTurbo Speed:3.5 GHz4 (2 logical cores per physical)Max TDP:130 W,Intel Xeon W5580 @ 3.20GHz,Description:Socket:LGA13663.2 GHzTurbo Speed:3.5 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:130 W,,5836Single Thread Rating: 1410,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+W5580+%40+3.20GHz&id=1276&multi=2,Intel(R) Xeon(R) CPU W5580 @ 3.20GHz,,Socket:LGA1366Clockspeed:3.2 GHzTurbo Speed:3.5 GHzNo of Cores:4 (2 logical cores per physical)Max TDP:130 W
Description:Socket:mPGA604Clockspeed:3.2 GHz2 (2 logical cores per physical)Max TDP:90 W,Intel Xeon MV 3.20GHz,Description:Socket:mPGA6043.2 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:90 W,,683Single Thread Rating: 447,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+MV+3.20GHz&id=2524&multi=2,Intel(R) Xeon(TM) MV CPU 3.20GHz,,Socket:mPGA604Clockspeed:3.2 GHzNo of Cores:2 (2 logical cores per physical)Max TDP:90 W
Description:Socket:PPGA603Clockspeed:3.0 GHz1 (2 logical cores per physical)Max TDP:85 W,[Dual CPU] Intel Xeon MP 3.00GHz,Description:Socket:PPGA6033.0 GHzNo of Cores:1 (2 logical cores per physical)Max TDP:85 W,,652,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+MP+3.00GHz&id=2405&cpuCount=2,Intel(R) Xeon(TM) MP CPU 3.00GHz,,Socket:PPGA603Clockspeed:3.0 GHzNo of Cores:1 (2 logical cores per physical)Max TDP:85 W
Description:Clockspeed:2.7 GHz1 (2 logical cores per physical)Max TDP:80 W,[Dual CPU] Intel Xeon MP 2.70GHz,Description:2.7 GHzNo of Cores:1 (2 logical cores per physical)Max TDP:80 W,,539,http://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+MP+2.70GHz&id=1922&cpuCount=2,Intel(R) Xeon(TM) MP CPU 2.70GHz,,Clockspeed:2.7 GHzNo of Cores:1 (2 logical cores per physical)Max TDP:80 W
