memoria_max_meret,name,videokartya_memoria,processzor_orajel,memoria_foglalat,price,oprend,processzor_tipusa,memoria_tipusa,kijelzo_felbontas,link,videokartya_model,memoria_merete,videokartya_tipusa,processzor_modell,memoria_max_seb,kijelzo_meret
,<title>MSI GS60-6QE16H11 Notebook Árak - MSI GS60-6QE16H11 Laptop Akció</title>,3 GB,2.6 GHz,,"
          595 990 Ft-tól
      ",Windows 10 Home,Intel Core i7,,3840 x 2160,http://www.arukereso.hu/notebook-c3100/msi/gs60-6qe16h11-p306978263/,Nvidia GeForce GTX 970M,16 GB,Dedikált,6700HQ,,"15.6"""
32 GB,<title>Acer Aspire V Nitro VN7-792G-73DU LIN NH.GCMEU.003 Notebook Árak - Acer Aspire V Nitro VN7-792G-73DU LIN NH.GCMEU.003 Laptop Akció</title>,4 GB,2.6 GHz,2,"
          368 170 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR4,1920 x 1080,http://www.arukereso.hu/notebook-c3100/acer/aspire-v-nitro-vn7-792g-73du-lin-nh-gcmeu-003-p342963212/,Nvidia GeForce GTX 965M,8 GB,Dedikált,6700HQ,2133 MHz,"17.3"""
,<title>Dell XPS 9550 XPS9550-5 Notebook Árak - Dell XPS 9550 XPS9550-5 Laptop Akció</title>,2 GB,2.6 GHz,,"
          579 990 Ft-tól
      ",Windows 10 Pro,Intel Core i7,DDR4,1920 x 1080,http://www.arukereso.hu/notebook-c3100/dell/xps-9550-xps9550-5-p343065096/,Nvidia GeForce GTX 960M,8 GB,Dedikált,6700HQ,2133 MHz,"15.6"""
16 GB,<title>Dell Inspiron 5559 213824 Notebook Árak - Dell Inspiron 5559 213824 Laptop Akció</title>,4 GB,2.5 GHz,2,"
          287 308 Ft-tól
      ",Linux,Intel Core i7,DDR3,1366 x 768,http://www.arukereso.hu/notebook-c3100/dell/inspiron-5559-213824-p335738878/,AMD Radeon R5 M335,16 GB,Dedikált,6500U,1600 MHz,"15.6"""
,<title>ASUS ROG GL702VT-GC026T Notebook Árak - ASUS ROG GL702VT-GC026T Laptop Akció</title>,3 GB,2.6 GHz,,"
          449 990 Ft-tól
      ",Windows 10 Home,Intel Core i7,,1920 x 1080,http://www.arukereso.hu/notebook-c3100/asus/rog-gl702vt-gc026t-p344230176/,Nvidia GeForce GTX 970M,8 GB,Dedikált,6700HQ,2133 MHz,"17.3"""
,<title>Dell Inspiron 5559 212755 Notebook Árak - Dell Inspiron 5559 212755 Laptop Akció</title>,4 GB,2.5 GHz,,"
          211 170 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/dell/inspiron-5559-212755-p337687088/,AMD Radeon R5 M335,8 GB,Dedikált,6500U,1600 MHz,"15.6"""
,<title>ASUS X751LB-T4218D Notebook Árak - ASUS X751LB-T4218D Laptop Akció</title>,2 GB,2.4 GHz,,"
          209 900 Ft
        ",Operációs rendszer nélkül,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/asus/x751lb-t4218d-p332161035/,Nvidia GeForce 940M,4 GB,Dedikált,5500U,1600 MHz,"17.3"""
16 GB,<title>Lenovo ThinkPad Edge E550 20DFS01K00 Notebook Árak - Lenovo ThinkPad Edge E550 20DFS01K00 Laptop Akció</title>,2 GB,2.4 GHz,2,"
          269 920 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR3,1366 x 768,http://www.arukereso.hu/notebook-c3100/lenovo/thinkpad-edge-e550-20dfs01k00-p270680291/,AMD Radeon R7 M265,8 GB,Dedikált,5500U,1600 MHz,"15.6"""
,<title>Dell Inspiron 5559 214647 Notebook Árak - Dell Inspiron 5559 214647 Laptop Akció</title>,2 GB,2.5 GHz,,"
          216 535 Ft-tól
      ",Windows 10 Home,Intel Core i7,DDR3,1366 x 768,http://www.arukereso.hu/notebook-c3100/dell/inspiron-5559-214647-p337598986/,AMD Radeon R5 M335,8 GB,Dedikált,6500U,1600 MHz,"15.6"""
,<title>MSI GT73VR-6RF4K32SR451 Notebook Árak - MSI GT73VR-6RF4K32SR451 Laptop Akció</title>,8 GB,2.7 GHz,,"
          1 395 930 Ft
        ",Windows 10 Home,Intel Core i7,,3840 x 2160,http://www.arukereso.hu/notebook-c3100/msi/gt73vr-6rf4k32sr451-p344383222/,Nvidia GeForce GTX 1080,32 GB,Dedikált,6820HK,,"17.3"""
,<title>Dell Inspiron 5558 179432 Notebook Árak - Dell Inspiron 5558 179432 Laptop Akció</title>,4 GB,2.4 GHz,,"
          269 900 Ft-tól
      ",Linux,Intel Core i7,DDR3,1366 x 768,http://www.arukereso.hu/notebook-c3100/dell/inspiron-5558-179432-p283188117/,Nvidia GeForce 920M,16 GB,Dedikált,5500U,1600 MHz,"15.6"""
,<title>HP 15-ac133nh V2H89EA Notebook Árak - HP 15-ac133nh V2H89EA Laptop Akció</title>,2 GB,2 GHz,,"
          189 728 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/hp/15-ac133nh-v2h89ea-p329159551/,AMD Radeon R5 M330,4 GB,Dedikált,4510U,1600 MHz,"15.6"""
16 GB,<title>Dell Inspiron 5558 INSP5558-78 Notebook Árak - Dell Inspiron 5558 INSP5558-78 Laptop Akció</title>,4 GB,2.4 GHz,2,"
          202 770 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR3,1366 x 768,http://www.arukereso.hu/notebook-c3100/dell/inspiron-5558-insp5558-78-p315447343/,Nvidia GeForce 920M,8 GB,Dedikált,5500U,1600 MHz,"15.6"""
,<title>ASUS X556UB-XX040D Notebook Árak - ASUS X556UB-XX040D Laptop Akció</title>,2 GB,2.5 GHz,,"
          199 900 Ft
        ",Operációs rendszer nélkül,Intel Core i7,DDR3,1366 x 768,http://www.arukereso.hu/notebook-c3100/asus/x556ub-xx040d-p327000507/,Nvidia GeForce 940M,4 GB,Dedikált,6500U,1600 MHz,"15"""
64 GB,<title>Lenovo IdeaPad Y900 80Q10042HV Notebook Árak - Lenovo IdeaPad Y900 80Q10042HV Laptop Akció</title>,4 GB,2.7 GHz,4,"
          749 900 Ft-tól
      ",Windows 10 Home,Intel Core i7,DDR4,1920 x 1080,http://www.arukereso.hu/notebook-c3100/lenovo/ideapad-y900-80q10042hv-p343943592/,Nvidia GeForce GTX 980M,8 GB,Dedikált,6820HK,2133 MHz,"17.3"""
,<title>ASUS N551JW-CN213D Notebook Árak - ASUS N551JW-CN213D Laptop Akció</title>,2 GB,2.6 GHz,,"
          329 900 Ft
        ",Operációs rendszer nélkül,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/asus/n551jw-cn213d-p291844319/,Nvidia GeForce GTX 960M,8 GB,Dedikált,4720HQ,1600 MHz,"15.6"""
,<title>Dell Vostro 3559 V3559-3 Notebook Árak - Dell Vostro 3559 V3559-3 Laptop Akció</title>,2 GB,2.5 GHz,,"
          197 206 Ft-tól
      ",Linux,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/dell/vostro-3559-v3559-3-p340559142/,AMD Radeon R5 M315,4 GB,Dedikált,6500U,1600 MHz,"15.6"""
,<title>MSI GL62-6QFi781FD Notebook Árak - MSI GL62-6QFi781FD Laptop Akció</title>,2 GB,2.6 GHz,,"
          289 138 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,,1920 x 1080,http://www.arukereso.hu/notebook-c3100/msi/gl62-6qfi781fd-p332676931/,Nvidia GeForce GTX 960M,8 GB,Dedikált,6700HQ,,"15.6"""
,<title>Dell Inspiron 5558 181138 Notebook Árak - Dell Inspiron 5558 181138 Laptop Akció</title>,4 GB,2.4 GHz,,"
          279 900 Ft
        ",Windows 8.1,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/dell/inspiron-5558-181138-p295511925/,Nvidia GeForce 920M,16 GB,Dedikált,5500U,1600 MHz,"15.6"""
16 GB,<title>Dell Latitude E6540 E6540-30 Notebook Árak - Dell Latitude E6540 E6540-30 Laptop Akció</title>,2 GB,2.8 GHz,2,"
          574 904 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/dell/latitude-e6540-e6540-30-p275670895/,AMD Radeon HD 8790M,16 GB,Dedikált,4810MQ,1600 MHz,"15.6"""
,<title>ASUS ROG G501VW-FY107T Notebook Árak - ASUS ROG G501VW-FY107T Laptop Akció</title>,4 GB,,,"
          453 990 Ft
        ",Windows 10 Home,Intel Core i7,,1920 x 1080,http://www.arukereso.hu/notebook-c3100/asus/rog-g501vw-fy107t-p332678153/,Nvidia GeForce GTX 960M,8 GB,Dedikált,6700HQ,,"15.6"""
16 GB,<title>Dell Inspiron 5559 208967 Notebook Árak - Dell Inspiron 5559 208967 Laptop Akció</title>,4 GB,2.5 GHz,2,"
          286 031 Ft-tól
      ",Windows 10 Home,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/dell/inspiron-5559-208967-p330221925/,AMD Radeon R5 M335,16 GB,Dedikált,6500U,1600 MHz,"15.6"""
8 GB,<title>Microsoft Surface Book Core i7 256GB Notebook Árak - Microsoft Surface Book Core i7 256GB Laptop Akció</title>,1 GB,2.6 GHz,,"
          889 990 Ft
        ",Windows 10 Pro,Intel Core i7,,3000 x 2000,http://www.arukereso.hu/notebook-c3100/microsoft/surface-book-core-i7-256gb-p327101681/,Nvidia GeForce 940M,8 GB,Dedikált,6600U,,"13.5"""
,<title>ASUS ZenBook Flip UX560UX-FJ020R Notebook Árak - ASUS ZenBook Flip UX560UX-FJ020R Laptop Akció</title>,2 GB,2.5 GHz,,"
          504 990 Ft
        ",Windows 10 Pro,Intel Core i7,,3840 x 2160,http://www.arukereso.hu/notebook-c3100/asus/zenbook-flip-ux560ux-fj020r-p344230780/,Nvidia GeForce GTX 950M,16 GB,Dedikált,6500U,2133 MHz,"15.6"""
16 GB,<title>Lenovo ThinkPad Edge E560 20EV000YGE Notebook Árak - Lenovo ThinkPad Edge E560 20EV000YGE Laptop Akció</title>,2 GB,2.5 GHz,2,"
          278 918 Ft
        ",Windows 10 Pro,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/lenovo/thinkpad-edge-e560-20ev000yge-p327274459/,AMD Radeon R7 M370,8 GB,Dedikált,6500U,1600 MHz,"15.6"""
,<title>Dell Inspirion 7778 DI7778N2-6500-16GS512W1FT4GR-11 Notebook Árak - Dell Inspirion 7778 DI7778N2-6500-16GS512W1FT4GR-11 Laptop Akció</title>,2 GB,2.5 GHz,,"
          423 900 Ft-tól
      ",Windows 10 Home,Intel Core i7,DDR4,1920 x 1080,http://www.arukereso.hu/notebook-c3100/dell/inspirion-7778-di7778n2-6500-16gs512w1ft4gr-11-p343558116/,Nvidia GeForce 940MX,16 GB,Dedikált,6500U,2133 MHz,"17.3"""
,<title>MSI GS70-6QC16H11 Notebook Árak - MSI GS70-6QC16H11 Laptop Akció</title>,2 GB,2.6 GHz,,"
          619 550 Ft
        ",Windows 10 Home,Intel Core i7,,1920 x 1080,http://www.arukereso.hu/notebook-c3100/msi/gs70-6qc16h11-p332552535/,Nvidia GeForce GTX 960M,16 GB,Dedikált,6700HQ,,"17.3"""
,<title>Lenovo IdeaPad B51-80 80LM000QGE Notebook Árak - Lenovo IdeaPad B51-80 80LM000QGE Laptop Akció</title>,2 GB,,,"
          212 279 Ft
        ",Windows 10 Home,Intel Core i7,,1920 x 1080,http://www.arukereso.hu/notebook-c3100/lenovo/ideapad-b51-80-80lm000qge-p328587311/,AMD Radeon R5 M330,8 GB,Dedikált,6500U,,"15.6"""
12 GB,<title>ASUS ZenBook UX303UB-R4094T Notebook Árak - ASUS ZenBook UX303UB-R4094T Laptop Akció</title>,2 GB,2.5 GHz,,"
          348 900 Ft-tól
      ",Windows 10 Home,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/asus/zenbook-ux303ub-r4094t-p332678375/,Nvidia GeForce 940M,8 GB,Dedikált,6500U,1600 MHz,"13.3"""
16 GB,<title>ASUS ROG G771JW-T7004T Notebook Árak - ASUS ROG G771JW-T7004T Laptop Akció</title>,2 GB,2.6 GHz,2,"
          369 900 Ft
        ",Windows 10 Home,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/asus/rog-g771jw-t7004t-p339035288/,Nvidia GeForce GTX 960M,8 GB,Dedikált,4720HQ,1600 MHz,"17"""
16 GB,<title>Dell Inspiron 5559 DI5559A4-6500-8GH1TD4WG-11 Notebook Árak - Dell Inspiron 5559 DI5559A4-6500-8GH1TD4WG-11 Laptop Akció</title>,4 GB,2.5 GHz,2,"
          215 900 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR3,1366 x 768,http://www.arukereso.hu/notebook-c3100/dell/inspiron-5559-di5559a4-6500-8gh1td4wg-11-p330637171/,AMD Radeon R5 M335,8 GB,Dedikált,6500U,1600 MHz,"15.6"""
,<title>ASUS VivoBook Flip TP501UA-DN023T Notebook Árak - ASUS VivoBook Flip TP501UA-DN023T Laptop Akció</title>,2 GB,2.5 GHz,,"
          299 900 Ft
        ",Windows 10 Home,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/asus/vivobook-flip-tp501ua-dn023t-p330673387/,Nvidia GeForce 940M,8 GB,Dedikált,6500U,1600 MHz,"15.6"""
,<title>Dell Inspiron 7559 INSP7559-9 Notebook Árak - Dell Inspiron 7559 INSP7559-9 Laptop Akció</title>,4 GB,2.6 GHz,,"
          338 000 Ft-tól
      ",Linux,Intel Core i7,DDR3,3840 x 2160,http://www.arukereso.hu/notebook-c3100/dell/inspiron-7559-insp7559-9-p333000613/,Nvidia GeForce GTX 960M,8 GB,Dedikált,6700HQ,1600 MHz,"15.6"""
16 GB,<title>MSI GE70 2PE-628XHU Notebook Árak - MSI GE70 2PE-628XHU Laptop Akció</title>,2 GB,2.6 GHz,2,"
          448 501 Ft
        ",Operációs rendszer nélkül,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/msi/ge70-2pe-628xhu-p256420199/,Nvidia GeForce GTX 860M,8 GB,Dedikált,4720HQ,1600 MHz,"17.3"""
16 GB,<title>Dell Precision M3800 M3800-5 Notebook Árak - Dell Precision M3800 M3800-5 Laptop Akció</title>,2 GB,2.3 GHz,2,"
          718 860 Ft-tól
      ",Windows 8.1,Intel Core i7,DDR3,3840 x 2160,http://www.arukereso.hu/notebook-c3100/dell/precision-m3800-m3800-5-p325883207/,Nvidia Quadro K1100M,8 GB,Dedikált,4712HQ,1600 MHz,"15.6"""
,<title>Lenovo IdeaPad 310 80SM00MHHV Notebook Árak - Lenovo IdeaPad 310 80SM00MHHV Laptop Akció</title>,2 GB,2.5 GHz,,"
          214 900 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR4,1366 x 768,http://www.arukereso.hu/notebook-c3100/lenovo/ideapad-310-80sm00mhhv-p344094184/,Nvidia GeForce 920MX,4 GB,Dedikált,6500U,2133 MHz,"15,6"""
16 GB,<title>Lenovo IdeaPad Yoga 500 80NT00M8RI Notebook Árak - Lenovo IdeaPad Yoga 500 80NT00M8RI Laptop Akció</title>,4 GB,2.5 GHz,,"
          219 900 Ft
        ",Operációs rendszer nélkül,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/lenovo/ideapad-yoga-500-80nt00m8ri-p325883705/,AMD Radeon R7 M360,8 GB,Dedikált,6500U,1600 MHz,"15"""
,<title>ASUS F756UX-T4035T Notebook Árak - ASUS F756UX-T4035T Laptop Akció</title>,4 GB,2.5 GHz,,"
          308 990 Ft-tól
      ",Windows 10 Home,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/asus/f756ux-t4035t-p338089780/,Nvidia GeForce GTX 950M,8 GB,Dedikált,6500U,1600 MHz,"17.3"""
,<title>Acer Aspire V Nitro VN7-792G-73GA LIN NX.G6TEU.010 Notebook Árak - Acer Aspire V Nitro VN7-792G-73GA LIN NX.G6TEU.010 Laptop Akció</title>,4 GB,2.6 GHz,,"
          299 900 Ft-tól
      ",Linux,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/acer/aspire-v-nitro-vn7-792g-73ga-lin-nx-g6teu-010-p330223661/,Nvidia GeForce GTX 960M,8 GB,Dedikált,6700HQ,1600 MHz,"17.3"""
,<title>Dell Precision M5510 5510-8603 Notebook Árak - Dell Precision M5510 5510-8603 Laptop Akció</title>,2 GB,2.7 GHz,,"
          1 028 140 Ft
        ",Windows 10 Pro,Intel Core i7,,3840 x 2160,http://www.arukereso.hu/notebook-c3100/dell/precision-m5510-5510-8603-p339562620/,Nvidia Quadro M1000M,16 GB,Dedikált,6820HQ,,"15.6"""
64 GB,<title>ASUS ROG G752VT-GC078T Notebook Árak - ASUS ROG G752VT-GC078T Laptop Akció</title>,3 GB,2.6 GHz,4,"
          549 900 Ft
        ",Windows 10 Home,Intel Core i7,DDR4,1920 x 1080,http://www.arukereso.hu/notebook-c3100/asus/rog-g752vt-gc078t-p323167161/,Nvidia GeForce GTX 970M,16 GB,Dedikált,6700HQ,2133 MHz,"17.3"""
,<title>Dell Inspiron 7559 DI7559N4-6700-16GHH1TDF6BK-11 Notebook Árak - Dell Inspiron 7559 DI7559N4-6700-16GHH1TDF6BK-11 Laptop Akció</title>,4 GB,2.6 GHz,,"
          335 370 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/dell/inspiron-7559-di7559n4-6700-16ghh1tdf6bk-11-p342044442/,Nvidia GeForce GTX 960M,16 GB,Dedikált,6700HQ,1600 MHz,"15.6"""
64 GB,<title>Lenovo ThinkPad P70 20ER000EGE Notebook Árak - Lenovo ThinkPad P70 20ER000EGE Laptop Akció</title>,4 GB,2.7 GHz,4,"
          1 064 227 Ft
        ",Windows 10 Pro,Intel Core i7,DDR4,3840 x 2160,http://www.arukereso.hu/notebook-c3100/lenovo/thinkpad-p70-20er000ege-p327101603/,Nvidia Quadro M3000M,8 GB,Dedikált,6820HQ,2133 MHz,"17.3"""
,<title>Dell Inspiron 7778 INSP7778-1 Notebook Árak - Dell Inspiron 7778 INSP7778-1 Laptop Akció</title>,2 GB,2.5 GHz,,"
          422 966 Ft-tól
      ",Windows 10 Home,Intel Core i7,DDR4,1920 x 1080,http://www.arukereso.hu/notebook-c3100/dell/inspiron-7778-insp7778-1-p343065094/,Nvidia GeForce 940MX,16 GB,Dedikált,6500U,2133 MHz,"17.3"""
,<title>Acer Predator GX-791-714Q W10 NH.Q12EC.002 Notebook Árak - Acer Predator GX-791-714Q W10 NH.Q12EC.002 Laptop Akció</title>,8 GB,2.7 GHz,,"
          1 050 490 Ft
        ",Windows 10 Home,Intel Core i7,,1920 x 1080,http://www.arukereso.hu/notebook-c3100/acer/predator-gx-791-714q-w10-nh-q12ec-002-p345594710/,Nvidia GeForce GTX 980M,16 GB,Dedikált,6820HK,,"17.3"""
16 GB,<title>HP EliteBook 850 G2 N6Q70EA Notebook Árak - HP EliteBook 850 G2 N6Q70EA Laptop Akció</title>,1 GB,2.6 GHz,2,"
          461 498 Ft-tól
      ",Windows 10 Pro,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/hp/elitebook-850-g2-n6q70ea-p312382853/,AMD Radeon R7 M260DX,8 GB,Dedikált,5600U,1600 MHz,"15.6"""
16 GB,<title>Acer Aspire E5-571G-70MW LIN NX.MRFEU.036 Notebook Árak - Acer Aspire E5-571G-70MW LIN NX.MRFEU.036 Laptop Akció</title>,2 GB,2 GHz,2,"
          165 620 Ft-tól
      ",Linux,Intel Core i7,DDR3,1366 x 768,http://www.arukereso.hu/notebook-c3100/acer/aspire-e5-571g-70mw-lin-nx-mrfeu-036-p306340183/,Nvidia GeForce 820M,4 GB,Dedikált,4510U,1600 MHz,"15.6"""
,<title>HP ZBook 17 G3 T7V61EA Notebook Árak - HP ZBook 17 G3 T7V61EA Laptop Akció</title>,4 GB,2.6 GHz,4,"
          614 700 Ft-tól
      ",Windows 10 Pro,Intel Core i7,DDR4,1920 x 1080,http://www.arukereso.hu/notebook-c3100/hp/zbook-17-g3-t7v61ea-p334024278/,AMD FirePro W6150M,8 GB,Dedikált,6700HQ,2133 MHz,"17.3"""
,<title>Dell Inspiron 5559 214650 Notebook Árak - Dell Inspiron 5559 214650 Laptop Akció</title>,2 GB,2.5 GHz,,"
          216 535 Ft-tól
      ",Windows 10 Home,Intel Core i7,DDR3,1366 x 768,http://www.arukereso.hu/notebook-c3100/dell/inspiron-5559-214650-p337598968/,AMD Radeon R5 M335,8 GB,Dedikált,6500U,1600 MHz,"15.6"""
,<title>ASUS ROG GL752VW-T4081T Notebook Árak - ASUS ROG GL752VW-T4081T Laptop Akció</title>,2 GB,2.6 GHz,,"
          307 990 Ft-tól
      ",Windows 10 Home,Intel Core i7,DDR4,1920 x 1080,http://www.arukereso.hu/notebook-c3100/asus/rog-gl752vw-t4081t-p341526240/,Nvidia GeForce GTX 960M,8 GB,Dedikált,6700HQ,2133 MHz,"17.3"""
,<title>Dell Inspiron 5559 214645 Notebook Árak - Dell Inspiron 5559 214645 Laptop Akció</title>,2 GB,2.5 GHz,,"
          204 271 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR3,1366 x 768,http://www.arukereso.hu/notebook-c3100/dell/inspiron-5559-214645-p337599002/,AMD Radeon R5 M335,8 GB,Dedikált,6500U,1600 MHz,"15.6"""
16 GB,<title>Lenovo ThinkPad Edge E560 20EVS05A00 Notebook Árak - Lenovo ThinkPad Edge E560 20EVS05A00 Laptop Akció</title>,2 GB,2.5 GHz,2,"
          320 900 Ft-tól
      ",Windows 10 Pro,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/lenovo/thinkpad-edge-e560-20evs05a00-p340559056/,AMD Radeon R7 M370,8 GB,Dedikált,6500U,1600 MHz,"15.6"""
,<title>HP ENVY 15-ae103nh V2G88EA Notebook Árak - HP ENVY 15-ae103nh V2G88EA Laptop Akció</title>,4 GB,2.5 GHz,,"
          299 646 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/hp/envy-15-ae103nh-v2g88ea-p332410863/,Nvidia GeForce GTX 950M,8 GB,Dedikált,6500U,1600 MHz,"15.6"""
,<title>Lenovo IdeaPad Y50-70 59-444778 Notebook Árak - Lenovo IdeaPad Y50-70 59-444778 Laptop Akció</title>,4 GB,2.6 GHz,,"
          376 520 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/lenovo/ideapad-y50-70-59-444778-p284478013/,Nvidia GeForce GTX 960M,8 GB,Dedikált,4720HQ,1600 MHz,"15.6"""
12 GB,<title>Acer TravelMate P645-SG-71NS LIN NX.VAGEU.004 Notebook Árak - Acer TravelMate P645-SG-71NS LIN NX.VAGEU.004 Laptop Akció</title>,2 GB,2.4 GHz,1,"
          423 830 Ft-tól
      ",Linux,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/acer/travelmate-p645-sg-71ns-lin-nx-vageu-004-p332646193/,Nvidia GeForce 840M,8 GB,Dedikált,5500U,1600 MHz,"14"""
16 GB,<title>Dell Inspiron 7559 206517 Notebook Árak - Dell Inspiron 7559 206517 Laptop Akció</title>,4 GB,2.6 GHz,2,"
          409 790 Ft
        ",Windows 10 Home,Intel Core i7,DDR3,3840 x 2160,http://www.arukereso.hu/notebook-c3100/dell/inspiron-7559-206517-p322752509/,Nvidia GeForce GTX 960M,16 GB,Dedikált,6700HQ,1600 MHz,"15.6"""
32 GB,<title>ASUS ROG G751JY-T7347D Notebook Árak - ASUS ROG G751JY-T7347D Laptop Akció</title>,4 GB,2.6 GHz,4,"
          487 764 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/asus/rog-g751jy-t7347d-p300829257/,Nvidia GeForce GTX 980M,8 GB,Dedikált,4720HQ,1600 MHz,"17.3"""
64 GB,<title>Lenovo ThinkPad P50 20EN0006GE Notebook Árak - Lenovo ThinkPad P50 20EN0006GE Laptop Akció</title>,4 GB,2.7 GHz,4,"
          795 468 Ft
        ",Windows 10 Pro,Intel Core i7,DDR4,1920 x 1080,http://www.arukereso.hu/notebook-c3100/lenovo/thinkpad-p50-20en0006ge-p327101515/,Nvidia Quadro M2000M,8 GB,Dedikált,6820HQ,2133 MHz,"15.6"""
16 GB,<title>HP EliteBook 850 G1 H5G42EA Notebook Árak - HP EliteBook 850 G1 H5G42EA Laptop Akció</title>,1 GB,2.1 GHz,2,419 900 Ft       ,Windows 8 Pro,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/hp/elitebook-850-g1-h5g42ea-p201999827/,AMD Radeon HD 8750M,8 GB,Dedikált,4600U,1600 MHz,"15.6"""
12 GB,<title>ASUS X556UB-XO036D Notebook Árak - ASUS X556UB-XO036D Laptop Akció</title>,2 GB,2.5 GHz,1,"
          217 370 Ft-tól
      ",Operációs rendszer nélkül,Intel Core i7,DDR3,1366 x 768,http://www.arukereso.hu/notebook-c3100/asus/x556ub-xo036d-p336471066/,Nvidia GeForce 940M,8 GB,Dedikált,6500U,1600 MHz,"15.6"""
,<title>ASUS ROG G751JY-T7350T Notebook Árak - ASUS ROG G751JY-T7350T Laptop Akció</title>,4 GB,2.5 GHz,,"
          909 990 Ft-tól
      ",Windows 10 Home,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/asus/rog-g751jy-t7350t-p319565419/,Nvidia GeForce GTX 980M,32 GB,Dedikált,4870HQ,1600 MHz,"17.3"""
16 GB,<title>Acer Aspire E5-571G-72PF W10 NX.MLCEU.045 Notebook Árak - Acer Aspire E5-571G-72PF W10 NX.MLCEU.045 Laptop Akció</title>,2 GB,2.4 GHz,2,"
          199 989 Ft-tól
      ",Windows 10 Home,Intel Core i7,DDR3,1366 x 768,http://www.arukereso.hu/notebook-c3100/acer/aspire-e5-571g-72pf-w10-nx-mlceu-045-p317299685/,Nvidia GeForce 840M,4 GB,Dedikált,5500U,1600 MHz,"15.6"""
16 GB,<title>Lenovo ThinkPad P40 Yoga 20GQ000KHV Notebook Árak - Lenovo ThinkPad P40 Yoga 20GQ000KHV Laptop Akció</title>,2 GB,2.5 GHz,1,"
          812 334 Ft-tól
      ",Windows 10 Pro,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/lenovo/thinkpad-p40-yoga-20gq000khv-p334179464/,Nvidia Quadro M500M,16 GB,Dedikált,6500U,1600 MHz,"14"""
,<title>Acer Predator G9-591-72BC W10 NX.Q05EC.003 Notebook Árak - Acer Predator G9-591-72BC W10 NX.Q05EC.003 Laptop Akció</title>,4 GB,2.6 GHz,,"
          905 990 Ft
        ",Windows 10 Home,Intel Core i7,DDR3,1920 x 1080,http://www.arukereso.hu/notebook-c3100/acer/predator-g9-591-72bc-w10-nx-q05ec-003-p325610727/,Nvidia GeForce GTX 980M,32 GB,Dedikált,6700HQ,2133 MHz,"15.6"""
