core,name,clock,price,rank,link,other_name,g3d_mark,description
1,Mobile AMD Athlon XP-M 3100+,,,440Single Thread Rating: 0,https://www.cpubenchmark.net/cpu.php?cpu=Mobile+AMD+Athlon+XP-M+3100%2B&id=1731,Mobile AMD Athlon(tm) XP-M Processor 3100+,,
Clockspeed:2.2 GHz1,Mobile AMD Athlon XP-M 3000+,2.2 GHzNo of Cores:1,,365Single Thread Rating: 5612,https://www.cpubenchmark.net/cpu.php?cpu=Mobile+AMD+Athlon+XP-M+3000%2B&id=1345,"mobile AMD Athlon(tm) XP-M 3000+, Mobile AMD Athlon(tm) XP-M Processor 3000+, Mobile AMD Athlon(tm) XP 3000+",,
Clockspeed:2.1 GHz1,Mobile AMD Athlon XP-M 2800+,2.1 GHzNo of Cores:1,,365Single Thread Rating: 5922,https://www.cpubenchmark.net/cpu.php?cpu=Mobile+AMD+Athlon+XP-M+2800%2B&id=1344,"mobile AMD Athlon(tm) XP-M 2800+, Mobile AMD Athlon(tm) XP-M Processor 2800+, mobile AMD Athlon(tm) XP2800+, Mobile AMD Athlon(tm) XP 2800+",,
Clockspeed:2.1 GHz1,Mobile AMD Athlon XP-M 2600+,2.1 GHzNo of Cores:1,,370Single Thread Rating: 5782,https://www.cpubenchmark.net/cpu.php?cpu=Mobile+AMD+Athlon+XP-M+2600%2B&id=1343,"mobile AMD Athlon(tm) XP-M 2600+, mobile AMD Athlon(tm) XP 2600+, mobile AMD Athlon(tm) XP2600+",,
Clockspeed:1.9 GHz1,Mobile AMD Athlon XP-M 2500+,1.9 GHzNo of Cores:1,,351Single Thread Rating: 5462,https://www.cpubenchmark.net/cpu.php?cpu=Mobile+AMD+Athlon+XP-M+2500%2B&id=1342,"mobile AMD Athlon(tm) XP-M 2500+, mobile AMD Athlon(tm) XP2500+, Mobile AMD Athlon(tm) XP 2500+",,
Clockspeed:2.0 GHz1,Mobile AMD Athlon XP-M 2400+,2.0 GHzNo of Cores:1,,346Single Thread Rating: 5462,https://www.cpubenchmark.net/cpu.php?cpu=Mobile+AMD+Athlon+XP-M+2400%2B&id=1338,"Mobile AMD Athlon(tm) XP 2400+, mobile AMD Athlon(tm) XP-M 2400+, mobile AMD Athlon(tm) XP2400+",,
Clockspeed:1.8 GHz1,Mobile AMD Athlon XP-M 2200+,1.8 GHzNo of Cores:1,,364Single Thread Rating: 5592,https://www.cpubenchmark.net/cpu.php?cpu=Mobile+AMD+Athlon+XP-M+2200%2B&id=1337,"mobile AMD Athlon(tm) XP 2200+, mobile AMD Athlon(tm) XP2200+, Mobile AMD Athlon (tm) XP-M 2200+, mobile AMD Athlon(tm) XP-M 2200+",,
Clockspeed:1.7 GHz1,Mobile AMD Athlon XP-M 2000+,1.7 GHzNo of Cores:1,,300Single Thread Rating: 4632,https://www.cpubenchmark.net/cpu.php?cpu=Mobile+AMD+Athlon+XP-M+2000%2B&id=1341,"mobile AMD Athlon(tm) XP-M 2000+, Mobile AMD Athlon(tm) XP 2000+",,
Clockspeed:1.6 GHz1,Mobile AMD Athlon XP-M 1900+,1.6 GHzNo of Cores:1,,342Single Thread Rating: 0,https://www.cpubenchmark.net/cpu.php?cpu=Mobile+AMD+Athlon+XP-M+1900%2B&id=1336,mobile AMD Athlon(tm) XP 1900+,,
Socket:Socket AClockspeed:15.1 GHz1Typical TDP:45 W,Mobile AMD Athlon XP-M 1800+,Socket:Socket A15.1 GHzNo of Cores:1Typical TDP:45 W,,312Single Thread Rating: 0,https://www.cpubenchmark.net/cpu.php?cpu=Mobile+AMD+Athlon+XP-M+1800%2B&id=1335,"mobile AMD Athlon(tm) XP 1800+, mobile AMD Athlon (tm) 1800+, mobile AMD Athlon(tm) XP-M 1800+",,
Clockspeed:1.5 GHz1,Mobile AMD Athlon XP-M 1700+,1.5 GHzNo of Cores:1,,323Single Thread Rating: 0,https://www.cpubenchmark.net/cpu.php?cpu=Mobile+AMD+Athlon+XP-M+1700%2B&id=1722,"mobile AMD Athlon(tm) XP 1700+, mobile AMD Athlon(tm) XP1700+",,
Clockspeed:1.4 GHz1,Mobile AMD Athlon XP-M 1600+,1.4 GHzNo of Cores:1,,257Single Thread Rating: 0,https://www.cpubenchmark.net/cpu.php?cpu=Mobile+AMD+Athlon+XP-M+1600%2B&id=1334,"mobile AMD Athlon(tm) XP 1600+, mobile AMD Athlon(tm) XP-M 1600+",,
Clockspeed:1.3 GHz1,Mobile AMD Athlon XP-M 1500+,1.3 GHzNo of Cores:1,,261Single Thread Rating: 0,https://www.cpubenchmark.net/cpu.php?cpu=Mobile+AMD+Athlon+XP-M+1500%2B&id=1333,"Mobile AMD Athlon(tm) XP 1500+, mobile AMD Athlon(tm) XP 1500+ Processor, mobile AMD Athlon(tm) XP-M 1500+",,
Clockspeed:1.2 GHz1Typical TDP:25 W,Mobile AMD Athlon XP-M 1400+,1.2 GHzNo of Cores:1Typical TDP:25 W,,184Single Thread Rating: 0,https://www.cpubenchmark.net/cpu.php?cpu=Mobile+AMD+Athlon+XP-M+1400%2B&id=1430,"mobile AMD Athlon(tm) XP-M 1400+, mobile AMD Athlon(tm) XP 1400+, mobile AMD Athlon(tm) XP 1400+ Processor",,
1,Mobile AMD Athlon XP-M (LV) 3200+,,,505Single Thread Rating: 0,https://www.cpubenchmark.net/cpu.php?cpu=Mobile+AMD+Athlon+XP-M+%28LV%29+3200%2B&id=1730,mobile AMD Athlon(tm) XP-M (LV) 3200+,,
Clockspeed:2.1 GHz1,Mobile AMD Athlon XP-M (LV) 2800+,2.1 GHzNo of Cores:1,,475Single Thread Rating: 0,https://www.cpubenchmark.net/cpu.php?cpu=Mobile+AMD+Athlon+XP-M+%28LV%29+2800%2B&id=1729,mobile AMD Athlon(tm) XP-M (LV) 2800+,,
Clockspeed:1.7 GHz1,Mobile AMD Athlon XP-M (LV) 2200+,1.7 GHzNo of Cores:1,,373Single Thread Rating: 0,https://www.cpubenchmark.net/cpu.php?cpu=Mobile+AMD+Athlon+XP-M+%28LV%29+2200%2B&id=1340,mobile AMD Athlon(tm) XP-M (LV) 2200+,,
Clockspeed:1.7 GHz1,Mobile AMD Athlon XP-M (LV) 2000+,1.7 GHzNo of Cores:1,,335Single Thread Rating: 0,https://www.cpubenchmark.net/cpu.php?cpu=Mobile+AMD+Athlon+XP-M+%28LV%29+2000%2B&id=1339,mobile AMD Athlon(tm) XP-M (LV) 2000+,,
1,Mobile AMD Athlon XP-M (LV) 1600+,,,296Single Thread Rating: 0,https://www.cpubenchmark.net/cpu.php?cpu=Mobile+AMD+Athlon+XP-M+%28LV%29+1600%2B&id=1727,mobile AMD Athlon(tm) XP-M (LV) 1600+,,
1,Mobile AMD Athlon XP-M (LV),,,508Single Thread Rating: 0,https://www.cpubenchmark.net/cpu.php?cpu=Mobile+AMD+Athlon+XP-M+%28LV%29&id=1725,mobile AMD Athlon(tm) XP-M (LV),,
Clockspeed:1.3 GHz1,Mobile AMD Athlon XP-M (LV) 1500+,1.3 GHzNo of Cores:1,,288Single Thread Rating: 0,https://www.cpubenchmark.net/cpu.php?cpu=Mobile+AMD+Athlon+XP-M+%28LV%29+1500%2B&id=1726,mobile AMD Athlon(tm) XP-M (LV) 1500+,,
1,Mobile AMD Athlon XP-M,,,512Single Thread Rating: 0,https://www.cpubenchmark.net/cpu.php?cpu=Mobile+AMD+Athlon+XP-M&id=1724,mobile AMD Athlon(tm) XP-M,,
1,Mobile AMD Athlon XP,,,572Single Thread Rating: 0,https://www.cpubenchmark.net/cpu.php?cpu=Mobile+AMD+Athlon+XP&id=1721,"mobile AMD Athlon(tm) XP, mobile AMD Athlon(tm) XP Processor",,
1,Mobile AMD Athlon MP-M 2800+,,,496Single Thread Rating: 0,https://www.cpubenchmark.net/cpu.php?cpu=Mobile+AMD+Athlon+MP-M+2800%2B&id=1332,mobile AMD Athlon(tm) MP-M 2800+,,
Clockspeed:2.0 GHz1Typical TDP:-1 W,Mobile AMD Athlon MP-M 2400+,2.0 GHzNo of Cores:1Typical TDP:-1 W,,295Single Thread Rating: 4842,https://www.cpubenchmark.net/cpu.php?cpu=Mobile+AMD+Athlon+MP-M+2400%2B&id=1802,mobile AMD Athlon(tm) MP-M 2400+,,
Clockspeed:1.7 GHz1,Mobile AMD Athlon MP-M 2000+,1.7 GHzNo of Cores:1,,378Single Thread Rating: 0,https://www.cpubenchmark.net/cpu.php?cpu=Mobile+AMD+Athlon+MP-M+2000%2B&id=1720,mobile AMD Athlon(tm) MP-M 2000+,,
Clockspeed:1.8 GHz1Typical TDP:35 W,Mobile AMD Athlon MP-M 1800+,1.8 GHzNo of Cores:1Typical TDP:35 W,,265Single Thread Rating: 4032,https://www.cpubenchmark.net/cpu.php?cpu=Mobile+AMD+Athlon+MP-M+1800%2B&id=2126,mobile AMD Athlon(tm) MP-M 1800+,,
Clockspeed:2.4 GHz1Typical TDP:81.5 W,Mobile AMD Athlon 64 3700+,2.4 GHzNo of Cores:1Typical TDP:81.5 W,,435Single Thread Rating: 4982,https://www.cpubenchmark.net/cpu.php?cpu=Mobile+AMD+Athlon+64+3700%2B&id=1330,Mobile AMD Athlon(tm) 64 Processor 3700+,,
Clockspeed:2.6 GHz1Typical TDP:62 W,Mobile AMD Athlon 64 4000+,2.6 GHzNo of Cores:1Typical TDP:62 W,,576Single Thread Rating: 7112,https://www.cpubenchmark.net/cpu.php?cpu=Mobile+AMD+Athlon+64+4000%2B&id=1331,Mobile AMD Athlon(tm) 64 Processor 4000+,,
Clockspeed:2.2 GHz1Typical TDP:81.5 W,Mobile AMD Athlon 64 3400+,2.2 GHzNo of Cores:1Typical TDP:81.5 W,,511Single Thread Rating: 6652,https://www.cpubenchmark.net/cpu.php?cpu=Mobile+AMD+Athlon+64+3400%2B&id=1329,Mobile AMD Athlon(tm) 64 Processor 3400+,,
Clockspeed:2.2 GHz1Typical TDP:81.5 W,Mobile AMD Athlon 64 3200+,2.2 GHzNo of Cores:1Typical TDP:81.5 W,,448Single Thread Rating: 5732,https://www.cpubenchmark.net/cpu.php?cpu=Mobile+AMD+Athlon+64+3200%2B&id=1328,Mobile AMD Athlon(tm) 64 Processor 3200+,,
Clockspeed:1.8 GHz1Typical TDP:35 W,Mobile AMD Athlon 64 2800+,1.8 GHzNo of Cores:1Typical TDP:35 W,,440Single Thread Rating: 0,https://www.cpubenchmark.net/cpu.php?cpu=Mobile+AMD+Athlon+64+2800%2B&id=1326,"Mobile AMD Athlon(tm) 64 Processor 2800+, Mobile AMD Athlon 64 Processor 2800+",,
Clockspeed:2.0 GHz1Typical TDP:81.5 W,Mobile AMD Athlon 64 3000+,2.0 GHzNo of Cores:1Typical TDP:81.5 W,,450Single Thread Rating: 0,https://www.cpubenchmark.net/cpu.php?cpu=Mobile+AMD+Athlon+64+3000%2B&id=1327,"Mobile AMD Athlon(tm) 64 Processor 3000+, Mobile AMD Athlon 64 Processor 3000+",,
Clockspeed:1.6 GHz1,Mobile AMD Athlon 64 2700+,1.6 GHzNo of Cores:1,,398Single Thread Rating: 0,https://www.cpubenchmark.net/cpu.php?cpu=Mobile+AMD+Athlon+64+2700%2B&id=1719,Mobile AMD Athlon(tm) 64 Processor 2700+,,
1,Mobile AMD Athlon 4,,,314Single Thread Rating: 0,https://www.cpubenchmark.net/cpu.php?cpu=Mobile+AMD+Athlon+4&id=1718,"mobile AMD Athlon(tm) 4, mobile AMD Athlon(tm) 4 Processor",,
Clockspeed:1.8 GHz1,Mobile AMD Athlon 4 2400+,1.8 GHzNo of Cores:1,,358Single Thread Rating: 5512,https://www.cpubenchmark.net/cpu.php?cpu=Mobile+AMD+Athlon+4+2400%2B&id=1325,mobile AMD Athlon(tm) 4 2400+,,
Clockspeed:1.9 GHz1,Mobile AMD Athlon 2500+,1.9 GHzNo of Cores:1,,370Single Thread Rating: 5612,https://www.cpubenchmark.net/cpu.php?cpu=Mobile+AMD+Athlon+2500%2B&id=1717,mobile AMD Athlon (tm) 2500+,,
1,Mobile AMD Athlon 1400+,,,266Single Thread Rating: 0,https://www.cpubenchmark.net/cpu.php?cpu=Mobile+AMD+Athlon+1400%2B&id=1715,mobile AMD Athlon (tm) 1400+,,
Socket:LGA1567Clockspeed:2.0 GHzTurbo Speed:2.4 GHz4Typical TDP:130 W,Intel Xeon X6550 @ 2.00GHz,Socket:LGA15672.0 GHzTurbo Speed:2.4 GHzNo of Cores:4Typical TDP:130 W,,2977Single Thread Rating: 600,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X6550+%40+2.00GHz&id=2105,Intel(R) Xeon(R) CPU X6550 @ 2.00GHz,,
Socket:LGA1366Clockspeed:4.4 GHz2 (2 logical cores per physical)Typical TDP:130 W,Intel Xeon X5698 @ 4.40GHz,Socket:LGA13664.4 GHzNo of Cores:2 (2 logical cores per physical)Typical TDP:130 W,,4272Single Thread Rating: 1857,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5698+%40+4.40GHz&id=1928,Intel(R) Xeon(R) CPU X5698 @ 4.40GHz,,
Socket:LGA1366Clockspeed:3.5 GHzTurbo Speed:3.7 GHz6 (2 logical cores per physical)Typical TDP:130 W,Intel Xeon X5690 @ 3.47GHz,Socket:LGA13663.5 GHzTurbo Speed:3.7 GHzNo of Cores:6 (2 logical cores per physical)Typical TDP:130 W,,8971Single Thread Rating: 1508,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5690+%40+3.47GHz&id=1314,Intel(R) Xeon(R) CPU X5690 @ 3.47GHz,,
Socket:LGA1366Clockspeed:3.6 GHzTurbo Speed:3.9 GHz4 (2 logical cores per physical)Typical TDP:130 W,Intel Xeon X5687 @ 3.60GHz,Socket:LGA13663.6 GHzTurbo Speed:3.9 GHzNo of Cores:4 (2 logical cores per physical)Typical TDP:130 W,,7123Single Thread Rating: 1576,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5687+%40+3.60GHz&id=1313,Intel(R) Xeon(R) CPU X5687 @ 3.60GHz,,
Socket:LGA1366Clockspeed:3.2 GHzTurbo Speed:3.6 GHz6 (2 logical cores per physical)Typical TDP:115 W,Intel Xeon X5679 @ 3.20GHz,Socket:LGA13663.2 GHzTurbo Speed:3.6 GHzNo of Cores:6 (2 logical cores per physical)Typical TDP:115 W,,8845Single Thread Rating: 1494,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5679+%40+3.20GHz&id=1311,Intel(R) Xeon(R) CPU X5679 @ 3.20GHz,,
Socket:LGA1366Clockspeed:3.3 GHzTurbo Speed:3.6 GHz6 (2 logical cores per physical)Typical TDP:130 W,Intel Xeon X5680 @ 3.33GHz,Socket:LGA13663.3 GHzTurbo Speed:3.6 GHzNo of Cores:6 (2 logical cores per physical)Typical TDP:130 W,,8673Single Thread Rating: 1452,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5680+%40+3.33GHz&id=1312,Intel(R) Xeon(R) CPU X5680 @ 3.33GHz,,
Socket:LGA1366Clockspeed:3.5 GHzTurbo Speed:3.7 GHz4 (2 logical cores per physical)Typical TDP:130 W,Intel Xeon X5677 @ 3.47GHz,Socket:LGA13663.5 GHzTurbo Speed:3.7 GHzNo of Cores:4 (2 logical cores per physical)Typical TDP:130 W,,6963Single Thread Rating: 1521,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5677+%40+3.47GHz&id=1310,Intel(R) Xeon(R) CPU X5677 @ 3.47GHz,,
Socket:LGA1366Clockspeed:3.1 GHzTurbo Speed:3.5 GHz6 (2 logical cores per physical)Typical TDP:95 W,Intel Xeon X5675 @ 3.07GHz,Socket:LGA13663.1 GHzTurbo Speed:3.5 GHzNo of Cores:6 (2 logical cores per physical)Typical TDP:95 W,,8507Single Thread Rating: 1403,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5675+%40+3.07GHz&id=1309,Intel(R) Xeon(R) CPU X5675 @ 3.07GHz,,
Socket:LGA1366Clockspeed:3.2 GHzTurbo Speed:3.6 GHz4 (2 logical cores per physical)Typical TDP:95 W,Intel Xeon X5672 @ 3.20GHz,Socket:LGA13663.2 GHzTurbo Speed:3.6 GHzNo of Cores:4 (2 logical cores per physical)Typical TDP:95 W,,6438Single Thread Rating: 1387,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5672+%40+3.20GHz&id=1308,Intel(R) Xeon(R) CPU X5672 @ 3.20GHz,,
Socket:LGA1366Clockspeed:2.9 GHzTurbo Speed:3.3 GHz6 (2 logical cores per physical)Typical TDP:95 W,Intel Xeon X5670 @ 2.93GHz,Socket:LGA13662.9 GHzTurbo Speed:3.3 GHzNo of Cores:6 (2 logical cores per physical)Typical TDP:95 W,,7967Single Thread Rating: 1347,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5670+%40+2.93GHz&id=1307,Intel(R) Xeon(R) CPU X5670 @ 2.93GHz,,
Socket:LGA1366Clockspeed:3.1 GHzTurbo Speed:3.5 GHz4Typical TDP:95 W,Intel Xeon X5667 @ 3.07GHz,Socket:LGA13663.1 GHzTurbo Speed:3.5 GHzNo of Cores:4Typical TDP:95 W,,4722Single Thread Rating: 1309,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5667+%40+3.07GHz&id=1306,Intel(R) Xeon(R) CPU X5667 @ 3.07GHz,,
Socket:LGA1366Clockspeed:2.8 GHzTurbo Speed:3.2 GHz6 (2 logical cores per physical)Typical TDP:95 W,Intel Xeon X5660 @ 2.80GHz,Socket:LGA13662.8 GHzTurbo Speed:3.2 GHzNo of Cores:6 (2 logical cores per physical)Typical TDP:95 W,,7643Single Thread Rating: 1271,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5660+%40+2.80GHz&id=1305,Intel(R) Xeon(R) CPU X5660 @ 2.80GHz,,
Socket:LGA1366Clockspeed:2.9 GHzTurbo Speed:3.3 GHz4 (2 logical cores per physical)Typical TDP:95 W,Intel Xeon X5570 @ 2.93GHz,Socket:LGA13662.9 GHzTurbo Speed:3.3 GHzNo of Cores:4 (2 logical cores per physical)Typical TDP:95 W,,5679Single Thread Rating: 1357,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5570+%40+2.93GHz&id=1302,Intel(R) Xeon(R) CPU X5570 @ 2.93GHz,,
Socket:LGA1366Clockspeed:2.7 GHzTurbo Speed:3.1 GHz6 (2 logical cores per physical)Typical TDP:95 W,Intel Xeon X5650 @ 2.67GHz,Socket:LGA13662.7 GHzTurbo Speed:3.1 GHzNo of Cores:6 (2 logical cores per physical)Typical TDP:95 W,,7444Single Thread Rating: 1230,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5650+%40+2.67GHz&id=1304,Intel(R) Xeon(R) CPU X5650 @ 2.67GHz,,
Socket:LGA1366Clockspeed:2.9 GHzTurbo Speed:3.2 GHz4 (2 logical cores per physical)Typical TDP:130 W,Intel Xeon X5647 @ 2.93GHz,Socket:LGA13662.9 GHzTurbo Speed:3.2 GHzNo of Cores:4 (2 logical cores per physical)Typical TDP:130 W,,5980Single Thread Rating: 1318,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5647+%40+2.93GHz&id=1303,Intel(R) Xeon(R) CPU X5647 @ 2.93GHz,,
Socket:LGA1366Clockspeed:2.8 GHzTurbo Speed:3.2 GHz4 (2 logical cores per physical)Typical TDP:95 W,Intel Xeon X5560 @ 2.80GHz,Socket:LGA13662.8 GHzTurbo Speed:3.2 GHzNo of Cores:4 (2 logical cores per physical)Typical TDP:95 W,,5399Single Thread Rating: 1277,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5560+%40+2.80GHz&id=1301,Intel(R) Xeon(R) CPU X5560 @ 2.80GHz,,
Socket:LGA1366Clockspeed:2.7 GHzTurbo Speed:3.1 GHz4 (2 logical cores per physical)Typical TDP:95 W,Intel Xeon X5550 @ 2.67GHz,Socket:LGA13662.7 GHzTurbo Speed:3.1 GHzNo of Cores:4 (2 logical cores per physical)Typical TDP:95 W,,5415Single Thread Rating: 1251,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5550+%40+2.67GHz&id=1300,Intel(R) Xeon(R) CPU X5550 @ 2.67GHz,,
Socket:LGA771Clockspeed:3.4 GHz4Typical TDP:150 W,Intel Xeon X5492 @ 3.40GHz,Socket:LGA7713.4 GHzNo of Cores:4Typical TDP:150 W,,4829Single Thread Rating: 1443,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5492+%40+3.40GHz&id=1493,Intel(R) Xeon(R) CPU X5492 @ 3.40GHz,,
Socket:LGA771Clockspeed:3.0 GHz4Typical TDP:120 W,Intel Xeon X5472 @ 3.00GHz,Socket:LGA7713.0 GHzNo of Cores:4Typical TDP:120 W,,4023Single Thread Rating: 1220,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5472+%40+3.00GHz&id=1298,Intel(R) Xeon(R) CPU X5472 @ 3.00GHz,,
Socket:LGA771Clockspeed:3.2 GHz4Typical TDP:150 W,Intel Xeon X5482 @ 3.20GHz,Socket:LGA7713.2 GHzNo of Cores:4Typical TDP:150 W,,4572Single Thread Rating: 1365,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5482+%40+3.20GHz&id=1299,Intel(R) Xeon(R) CPU X5482 @ 3.20GHz,,
Socket:LGA771Clockspeed:3.3 GHz4Typical TDP:120 W,Intel Xeon X5470 @ 3.33GHz,Socket:LGA7713.3 GHzNo of Cores:4Typical TDP:120 W,,4637Single Thread Rating: 1392,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5470+%40+3.33GHz&id=1709,Intel(R) Xeon(R) CPU X5470 @ 3.33GHz,,
Socket:LGA771Clockspeed:3.2 GHz4Typical TDP:120 W,Intel Xeon X5460 @ 3.16GHz,Socket:LGA7713.2 GHzNo of Cores:4Typical TDP:120 W,,4365Single Thread Rating: 1336,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5460+%40+3.16GHz&id=1297,Intel(R) Xeon(R) CPU X5460 @ 3.16GHz,,
Socket:LGA771Clockspeed:3.0 GHz4Typical TDP:150 W,Intel Xeon X5365 @ 3.00GHz,Socket:LGA7713.0 GHzNo of Cores:4Typical TDP:150 W,,3491Single Thread Rating: 1169,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5365+%40+3.00GHz&id=1295,Intel(R) Xeon(R) CPU X5365 @ 3.00GHz,,
Socket:LGA771Clockspeed:3.0 GHz4Typical TDP:120 W,Intel Xeon X5450 @ 3.00GHz,Socket:LGA7713.0 GHzNo of Cores:4Typical TDP:120 W,,4155Single Thread Rating: 1263,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5450+%40+3.00GHz&id=1296,Intel(R) Xeon(R) CPU X5450 @ 3.00GHz,,
Socket:LGA771Clockspeed:2.7 GHz4Typical TDP:120 W,Intel Xeon X5355 @ 2.66GHz,Socket:LGA7712.7 GHzNo of Cores:4Typical TDP:120 W,,3258Single Thread Rating: 1033,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5355+%40+2.66GHz&id=1294,Intel(R) Xeon(R) CPU X5355 @ 2.66GHz,,
Socket:LGA771Clockspeed:3.4 GHz2Typical TDP:80 W,Intel Xeon X5272 @ 3.40GHz,Socket:LGA7713.4 GHzNo of Cores:2Typical TDP:80 W,,2394Single Thread Rating: 1335,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5272+%40+3.40GHz&id=1293,Intel(R) Xeon(R) CPU X5272 @ 3.40GHz,,
Socket:LGA771Clockspeed:3.5 GHz2Typical TDP:80 W,Intel Xeon X5270 @ 3.50GHz,Socket:LGA7713.5 GHzNo of Cores:2Typical TDP:80 W,,2524Single Thread Rating: 1375,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5270+%40+3.50GHz&id=2358,Intel(R) Xeon(R) CPU X5270 @ 3.50GHz,,
Socket:LGA771Clockspeed:3.3 GHz2Typical TDP:80 W,Intel Xeon X5260 @ 3.33GHz,Socket:LGA7713.3 GHzNo of Cores:2Typical TDP:80 W,,2451Single Thread Rating: 1415,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X5260+%40+3.33GHz&id=1292,Intel(R) Xeon(R) CPU X5260 @ 3.33GHz,,
Socket:LGA1156Clockspeed:3.1 GHzTurbo Speed:3.7 GHz4 (2 logical cores per physical)Typical TDP:95 W,Intel Xeon X3480 @ 3.07GHz,Socket:LGA11563.1 GHzTurbo Speed:3.7 GHzNo of Cores:4 (2 logical cores per physical)Typical TDP:95 W,,5657Single Thread Rating: 1367,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X3480+%40+3.07GHz&id=1708,Intel(R) Xeon(R) CPU X3480 @ 3.07GHz,,
Socket:LGA1156Clockspeed:2.9 GHzTurbo Speed:3.6 GHz4 (2 logical cores per physical)Typical TDP:95 W,Intel Xeon X3470 @ 2.93GHz,Socket:LGA11562.9 GHzTurbo Speed:3.6 GHzNo of Cores:4 (2 logical cores per physical)Typical TDP:95 W,,5187Single Thread Rating: 1228,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X3470+%40+2.93GHz&id=1291,Intel(R) Xeon(R) CPU X3470 @ 2.93GHz,,
Socket:LGA1156Clockspeed:2.8 GHzTurbo Speed:3.5 GHz4 (2 logical cores per physical)Typical TDP:95 W,Intel Xeon X3460 @ 2.80GHz,Socket:LGA11562.8 GHzTurbo Speed:3.5 GHzNo of Cores:4 (2 logical cores per physical)Typical TDP:95 W,,5117Single Thread Rating: 1260,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X3460+%40+2.80GHz&id=1290,Intel(R) Xeon(R) CPU X3460 @ 2.80GHz,,
Socket:LGA1156Clockspeed:3.2 GHzTurbo Speed:3.2 GHz4 (2 logical cores per physical)Typical TDP:95 W,Intel Xeon X3450 @ 2.67GHz,Socket:LGA11563.2 GHzTurbo Speed:3.2 GHzNo of Cores:4 (2 logical cores per physical)Typical TDP:95 W,,4871Single Thread Rating: 1181,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X3450+%40+2.67GHz&id=1289,Intel(R) Xeon(R) CPU X3450 @ 2.67GHz,,
Socket:LGA1156Clockspeed:2.9 GHzTurbo Speed:2.9 GHz4 (2 logical cores per physical)Typical TDP:95 W,Intel Xeon X3440 @ 2.53GHz,Socket:LGA11562.9 GHzTurbo Speed:2.9 GHzNo of Cores:4 (2 logical cores per physical)Typical TDP:95 W,,4552Single Thread Rating: 1041,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X3440+%40+2.53GHz&id=1288,Intel(R) Xeon(R) CPU X3440 @ 2.53GHz,,
Socket:LGA1156Clockspeed:2.4 GHzTurbo Speed:2.8 GHz4Typical TDP:95 W,Intel Xeon X3430 @ 2.40GHz,Socket:LGA11562.4 GHzTurbo Speed:2.8 GHzNo of Cores:4Typical TDP:95 W,,3371Single Thread Rating: 966,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X3430+%40+2.40GHz&id=1287,Intel(R) Xeon(R) CPU X3430 @ 2.40GHz,,
Socket:LGA775Clockspeed:3.0 GHz4Typical TDP:95 W,Intel Xeon X3370 @ 3.00GHz,Socket:LGA7753.0 GHzNo of Cores:4Typical TDP:95 W,,4297Single Thread Rating: 1274,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+X3370+%40+3.00GHz&id=1285,Intel(R) Xeon(R) CPU X3370 @ 3.00GHz,,
